,Season,Player,G,MP,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/40,is_mvp
355,1999,Michele Van Gorp,21,117,0,8,24,0.333,0,0,,8,24,0.333,4,5,0.8,5,17,7,1,3,3,23,20,5.9,0.382,0.333,0.0,0.208,5.6,9.9,11.0,0.5,2.5,10.3,12.4,92.0,97.0,0.0,0.1,0.2,0.06,0
356,1999,Coquese Washington,19,77,0,5,18,0.278,0,5,0.0,5,13,0.385,2,2,1.0,1,7,15,9,0,13,15,12,4.9,0.318,0.278,0.278,0.111,1.7,6.2,35.5,6.8,0.0,40.8,20.6,61.0,86.0,-0.4,0.2,-0.2,-0.091,0
357,1999,Teresa Weatherspoon,32,1086,32,80,190,0.421,31,82,0.378,49,108,0.454,38,56,0.679,22,104,205,78,3,80,91,229,16.3,0.533,0.503,0.432,0.295,2.6,6.5,35.0,4.2,0.3,27.2,13.5,104.0,92.0,2.0,2.2,4.2,0.154,0
358,1999,Val Whiting-Raymond,31,764,20,76,200,0.38,0,0,,76,200,0.38,50,110,0.455,66,207,49,40,31,46,84,202,14.5,0.407,0.38,0.0,0.55,10.3,17.1,12.6,2.9,3.4,15.6,17.9,87.0,91.0,-0.3,1.7,1.4,0.075,0
359,1999,Tamika Whitmore,27,573,1,80,184,0.435,1,8,0.125,79,176,0.449,53,78,0.679,43,96,18,16,6,56,78,214,11.7,0.49,0.438,0.043,0.424,9.8,11.4,6.6,1.6,1.0,20.4,23.8,89.0,96.0,-0.1,0.8,0.7,0.051,0
360,1999,Jennifer Whittle,3,18,0,0,2,0.0,0,0,,0,2,0.0,0,0,,0,3,0,1,1,5,1,0,-13.7,0.0,0.0,0.0,0.0,0.0,10.7,0.0,3.2,4.5,71.4,18.9,0.0,92.0,-0.3,0.0,-0.2,-0.486,0
361,1999,Sue Wicks,32,938,30,91,226,0.403,2,15,0.133,89,211,0.422,32,52,0.615,76,223,45,41,43,63,123,216,12.5,0.434,0.407,0.066,0.23,10.6,16.1,9.3,2.6,4.5,20.2,16.5,87.0,89.0,-0.3,2.3,2.0,0.085,0
362,1999,Jamila Wideman,26,401,13,21,77,0.273,3,22,0.136,18,55,0.327,11,17,0.647,8,34,51,20,0,40,22,56,5.0,0.331,0.292,0.286,0.221,2.7,5.5,23.3,2.8,0.0,32.1,15.1,65.0,99.0,-1.2,0.3,-0.9,-0.089,0
363,1999,Natalie Williams,28,954,26,180,347,0.519,0,2,0.0,180,345,0.522,144,191,0.754,109,257,25,38,22,68,108,504,24.8,0.585,0.519,0.006,0.55,14.8,17.2,5.7,2.2,2.0,13.6,24.0,114.0,101.0,4.4,0.6,4.9,0.207,0
364,1999,Rita Williams,31,312,0,31,62,0.5,19,34,0.559,12,28,0.429,23,36,0.639,7,37,30,21,1,26,41,104,17.4,0.668,0.653,0.548,0.581,3.1,7.6,19.8,3.8,0.3,25.0,16.2,109.0,96.0,0.8,0.4,1.3,0.163,0
365,1999,Amanda Wilson,12,34,0,4,12,0.333,1,5,0.2,3,7,0.429,3,3,1.0,4,6,2,1,1,2,3,12,15.8,0.45,0.375,0.417,0.25,14.7,11.2,12.3,1.7,2.5,13.1,21.6,100.0,100.0,0.1,0.0,0.1,0.102,0
366,1999,Sophia Witherspoon,32,581,23,97,245,0.396,28,78,0.359,69,167,0.413,49,69,0.71,20,47,37,33,2,48,54,271,16.6,0.492,0.453,0.318,0.282,4.5,5.5,14.3,3.3,0.3,14.8,27.6,95.0,95.0,0.6,0.9,1.5,0.104,0
367,1999,Kara Wolters,10,41,0,3,13,0.231,0,0,,3,13,0.231,10,12,0.833,5,12,2,1,0,3,11,16,13.1,0.438,0.231,0.0,0.923,17.0,19.2,8.4,1.4,0.0,14.1,25.3,100.0,92.0,0.1,0.1,0.2,0.166,0
368,1999,Tricia Bader Binford,16,106,0,2,16,0.125,1,10,0.1,1,6,0.167,2,2,1.0,3,13,12,6,1,7,20,7,2.2,0.207,0.156,0.625,0.125,3.8,7.9,19.6,3.1,0.8,29.3,10.7,59.0,98.0,-0.3,0.1,-0.2,-0.069,0
369,1999,Cindy Brown,30,646,21,57,178,0.32,8,40,0.2,49,138,0.355,56,81,0.691,49,146,32,34,14,47,61,178,12.2,0.417,0.343,0.225,0.455,9.3,14.3,9.3,2.9,1.8,18.0,18.7,85.0,95.0,-0.4,1.1,0.7,0.041,0
370,1999,Korie Hlede,32,685,11,111,267,0.416,21,53,0.396,90,214,0.421,72,82,0.878,31,85,53,30,3,54,83,315,17.3,0.52,0.455,0.199,0.307,5.5,7.9,16.5,2.4,0.4,15.1,24.1,101.0,101.0,1.5,0.5,1.9,0.114,0
371,1999,Wendy Palmer,31,741,14,104,241,0.432,13,46,0.283,91,195,0.467,86,123,0.699,50,188,42,9,12,58,101,307,16.2,0.52,0.459,0.191,0.51,8.4,16.1,11.4,0.7,1.4,16.4,22.0,100.0,100.0,1.4,0.5,1.9,0.103,0
372,1999,Nyree Roberts,12,79,0,6,11,0.545,0,0,,6,11,0.545,5,9,0.556,3,12,1,5,1,11,5,17,7.1,0.568,0.545,0.0,0.818,5.2,9.8,2.6,3.6,1.0,42.4,16.0,67.0,94.0,-0.2,0.1,-0.1,-0.052,0
373,1999,Olympia Scott,12,88,0,9,28,0.321,0,0,,9,28,0.321,7,12,0.583,8,20,5,1,3,8,21,25,5.8,0.376,0.321,0.0,0.429,11.4,14.4,10.9,0.6,2.8,19.4,21.7,78.0,100.0,-0.2,0.1,-0.1,-0.051,0
374,2000,Markita Aldridge,29,272,0,25,54,0.463,6,12,0.5,19,42,0.452,7,22,0.318,8,24,28,9,4,27,30,63,8.2,0.495,0.519,0.222,0.407,4.1,6.1,18.4,1.9,1.3,29.8,16.6,83.0,104.0,-0.3,0.1,-0.2,-0.025,0
375,2000,Keisha Anderson,30,434,9,29,68,0.426,3,8,0.375,26,60,0.433,14,18,0.778,12,46,75,25,3,47,53,75,10.4,0.494,0.449,0.118,0.265,3.9,7.3,29.6,3.3,0.6,38.2,14.1,86.0,100.0,-0.2,0.4,0.2,0.017,0
376,2000,Mery Andrade,32,797,18,89,195,0.456,27,75,0.36,62,120,0.517,60,80,0.75,32,95,75,41,10,65,91,265,16.0,0.576,0.526,0.385,0.41,5.6,8.6,18.4,3.0,1.2,22.0,18.4,105.0,96.0,1.7,1.3,3.0,0.151,0
377,2000,Janeth Arcain,32,977,32,109,233,0.468,9,45,0.2,100,188,0.532,41,49,0.837,36,119,60,42,3,53,66,268,13.5,0.526,0.487,0.193,0.21,5.4,8.3,10.7,2.5,0.3,17.2,15.6,103.0,94.0,1.5,1.9,3.4,0.141,0
378,2000,Marlies Askamp,32,869,32,85,209,0.407,1,2,0.5,84,207,0.406,80,117,0.684,96,231,29,17,21,49,95,251,15.1,0.482,0.409,0.01,0.56,14.1,18.3,8.3,1.2,2.3,15.8,17.8,99.0,93.0,1.1,1.7,2.8,0.129,0
379,2000,Jennifer Azzi,15,559,15,47,104,0.452,10,24,0.417,37,80,0.463,40,43,0.93,5,41,92,12,5,28,43,144,14.8,0.586,0.5,0.231,0.413,1.2,4.7,28.1,1.2,0.8,18.6,12.4,121.0,107.0,1.8,-0.1,1.7,0.122,0
380,2000,Tricia Bader Binford,25,201,0,17,48,0.354,8,24,0.333,9,24,0.375,5,6,0.833,2,11,21,17,1,18,16,47,10.6,0.464,0.438,0.5,0.125,1.4,3.9,19.4,5.0,0.5,26.2,17.0,85.0,94.0,-0.1,0.4,0.3,0.053,0
381,2000,Rhonda Banchero,9,21,0,2,7,0.286,0,2,0.0,2,5,0.4,2,4,0.5,2,3,1,0,0,2,3,6,1.7,0.342,0.286,0.286,0.571,12.0,9.2,8.1,0.0,0.0,18.6,24.0,75.0,107.0,-0.1,0.0,-0.1,-0.119,0
382,2000,Adia Barnes,5,18,0,3,5,0.6,0,1,0.0,3,4,0.75,2,4,0.5,2,2,4,0,0,2,2,8,22.1,0.592,0.6,0.2,0.8,15.6,8.0,48.8,0.0,0.0,22.8,24.2,113.0,106.0,0.1,0.0,0.1,0.194,0
383,2000,Quacy Barnes,31,705,23,89,213,0.418,1,9,0.111,88,204,0.431,30,56,0.536,27,84,33,19,33,62,103,209,8.7,0.44,0.42,0.042,0.263,5.1,8.6,12.0,1.6,4.4,20.7,21.9,78.0,100.0,-1.5,0.6,-0.9,-0.051,0
384,2000,Cass Bauer-Bilodeau,29,398,18,29,72,0.403,0,1,0.0,29,71,0.408,18,21,0.857,20,56,14,8,3,28,72,76,4.5,0.468,0.403,0.014,0.292,6.7,9.5,6.3,1.2,0.6,25.6,13.4,83.0,110.0,-0.3,-0.2,-0.5,-0.054,0
385,2000,Tully Bevilaqua,32,796,32,40,112,0.357,17,60,0.283,23,52,0.442,56,72,0.778,19,95,89,41,6,66,92,153,10.0,0.532,0.433,0.536,0.643,3.3,8.2,21.0,2.9,0.7,31.5,12.6,93.0,99.0,0.2,0.9,1.1,0.058,0
386,2000,Jessica Bibby,17,69,0,3,18,0.167,2,6,0.333,1,12,0.083,11,13,0.846,3,5,11,3,0,12,9,19,4.9,0.401,0.222,0.333,0.722,6.0,4.9,27.8,2.6,0.0,33.6,26.2,74.0,98.0,-0.3,0.1,-0.2,-0.096,0
387,2000,Debbie Black,32,820,32,57,150,0.38,9,42,0.214,48,108,0.444,29,42,0.69,23,92,98,58,1,50,86,152,12.0,0.451,0.41,0.28,0.28,3.6,7.7,27.8,4.3,0.1,22.9,13.3,91.0,92.0,0.1,1.9,1.9,0.095,0
388,2000,Cindy Blodgett,20,133,0,20,50,0.4,8,28,0.286,12,22,0.545,4,6,0.667,1,9,3,8,1,13,9,52,10.5,0.494,0.48,0.56,0.12,0.9,4.4,4.2,3.4,0.6,19.8,23.1,85.0,98.0,-0.1,0.2,0.0,0.013,0
389,2000,Ruthie Bolton,29,868,29,133,368,0.361,50,160,0.313,83,208,0.399,64,84,0.762,42,106,57,34,1,45,60,380,16.0,0.469,0.429,0.435,0.228,6.1,7.9,12.4,2.2,0.1,10.0,24.2,104.0,101.0,2.0,0.7,2.8,0.128,0
390,2000,Angie Braziel,22,203,3,19,49,0.388,0,0,,19,49,0.388,13,19,0.684,16,34,5,5,0,17,24,51,6.6,0.445,0.388,0.0,0.388,10.5,11.3,4.6,1.4,0.0,22.9,17.9,82.0,110.0,-0.2,-0.1,-0.4,-0.071,0
391,2000,Michelle Brogan,28,725,23,70,137,0.511,8,25,0.32,62,112,0.554,63,79,0.797,40,111,49,30,6,36,88,211,16.6,0.614,0.54,0.182,0.577,7.8,10.6,12.8,2.4,0.8,17.3,14.6,118.0,97.0,2.4,1.0,3.4,0.19,0
392,2000,Edwina Brown,32,619,7,60,169,0.355,1,4,0.25,59,165,0.358,67,80,0.838,36,88,72,24,5,68,77,188,10.8,0.46,0.358,0.024,0.473,7.6,9.3,20.1,2.1,0.7,25.0,20.1,89.0,103.0,-0.1,0.3,0.1,0.009,0
393,2000,Rushia Brown,30,679,22,93,187,0.497,1,2,0.5,92,185,0.497,66,78,0.846,54,124,44,38,13,59,81,253,18.7,0.572,0.5,0.011,0.417,11.2,13.1,13.4,3.3,1.8,21.0,20.5,105.0,94.0,1.6,1.3,3.0,0.175,0
394,2000,Marla Brumfield,32,613,17,47,101,0.465,1,9,0.111,46,92,0.5,29,42,0.69,22,60,42,22,2,40,70,124,8.4,0.519,0.47,0.089,0.416,4.9,6.8,13.1,2.1,0.3,25.1,12.9,93.0,100.0,0.2,0.6,0.8,0.05,0
395,2000,Vicky Bullett,32,1094,32,143,294,0.486,11,34,0.324,132,260,0.508,45,63,0.714,61,183,42,64,47,58,88,342,17.5,0.532,0.505,0.116,0.214,7.8,11.5,7.4,3.4,3.7,15.3,17.3,103.0,97.0,1.8,1.6,3.4,0.123,0
396,2000,Linda Burgess,5,41,0,3,15,0.2,0,0,,3,15,0.2,6,9,0.667,7,17,2,1,0,4,8,12,7.8,0.316,0.2,0.0,0.6,21.4,26.7,8.0,1.4,0.0,17.4,26.2,78.0,94.0,-0.1,0.1,0.0,-0.023,0
397,2000,Alisa Burras,21,314,4,64,109,0.587,0,0,,64,109,0.587,31,41,0.756,20,74,6,3,7,36,36,159,19.0,0.626,0.587,0.0,0.376,8.7,16.3,5.0,0.5,2.1,22.1,24.8,99.0,99.0,0.5,0.3,0.8,0.107,0
398,2000,Latasha Byears,32,521,0,75,143,0.524,1,2,0.5,74,141,0.525,30,49,0.612,42,122,21,30,5,35,72,181,17.0,0.55,0.528,0.014,0.343,10.1,15.1,7.5,3.3,0.8,17.5,17.9,104.0,94.0,1.0,1.0,2.0,0.152,0
399,2000,Edna Campbell,16,510,16,84,215,0.391,13,49,0.265,71,166,0.428,41,58,0.707,8,34,37,19,4,40,35,222,14.2,0.462,0.421,0.228,0.27,2.1,4.8,20.7,2.2,0.7,14.3,28.4,88.0,103.0,-0.3,0.3,0.0,-0.001,0
400,2000,Michelle Campbell,5,22,0,2,5,0.4,0,0,,2,5,0.4,2,2,1.0,0,2,1,0,1,3,2,6,4.7,0.51,0.4,0.0,0.4,0.0,6.3,8.1,0.0,3.9,33.8,20.1,74.0,105.0,-0.1,0.0,-0.1,-0.094,0
401,2000,Dominique Canty,28,784,27,83,203,0.409,0,5,0.0,83,198,0.419,91,131,0.695,31,70,82,49,5,51,64,257,15.1,0.493,0.409,0.025,0.645,5.2,5.9,18.4,3.4,0.5,16.4,18.1,102.0,102.0,1.3,0.5,1.8,0.092,0
402,2000,Jamie Cassidy,22,175,0,20,55,0.364,4,8,0.5,16,47,0.34,30,43,0.698,7,23,9,5,2,13,17,74,15.5,0.501,0.4,0.145,0.782,5.1,9.0,13.3,1.7,1.1,15.0,24.8,99.0,96.0,0.3,0.3,0.6,0.132,0
403,2000,Michelle Cleary,24,509,7,14,45,0.311,10,30,0.333,4,15,0.267,19,27,0.704,12,37,77,34,2,14,36,59,13.3,0.519,0.422,0.667,0.6,3.3,5.0,25.3,3.9,0.4,19.8,7.1,121.0,97.0,1.1,0.8,1.8,0.145,0
404,2000,Stacy Clinesmith,26,285,2,20,57,0.351,12,41,0.293,8,16,0.5,14,17,0.824,7,30,49,12,1,25,19,66,12.9,0.512,0.456,0.719,0.298,3.1,6.8,28.0,2.4,0.3,27.9,14.7,100.0,100.0,0.4,0.3,0.6,0.089,0
405,2000,Katrina Colleton,32,873,32,103,293,0.352,5,21,0.238,98,272,0.36,53,70,0.757,15,63,50,27,7,65,65,264,7.6,0.408,0.36,0.072,0.239,2.2,5.0,15.0,1.9,0.8,16.7,22.3,81.0,98.0,-1.3,1.1,-0.2,-0.009,0
406,2000,Cynthia Cooper,31,1085,31,180,392,0.459,43,121,0.355,137,271,0.506,147,168,0.875,17,85,156,39,6,99,61,550,23.4,0.59,0.514,0.309,0.429,2.3,5.3,27.5,2.1,0.5,17.5,25.8,114.0,96.0,5.2,1.8,7.0,0.259,0
407,2000,Sylvia Crawley,31,930,30,143,298,0.48,0,2,0.0,143,296,0.483,71,102,0.696,64,185,34,29,24,88,96,357,14.6,0.521,0.48,0.007,0.342,9.4,13.7,8.5,1.8,2.4,20.4,22.2,93.0,99.0,0.4,1.1,1.5,0.063,0
408,2000,Beth Cunningham,21,198,0,17,68,0.25,9,37,0.243,8,31,0.258,16,19,0.842,4,21,12,2,0,12,23,59,5.5,0.386,0.316,0.544,0.279,2.8,7.3,10.7,0.6,0.0,13.6,22.2,84.0,106.0,-0.2,0.0,-0.2,-0.042,0
409,2000,Grace Daley,30,577,4,57,147,0.388,17,56,0.304,40,91,0.44,42,65,0.646,32,72,57,12,0,50,49,173,11.2,0.493,0.446,0.381,0.442,7.6,8.7,19.7,1.2,0.0,22.2,19.4,94.0,102.0,0.3,0.4,0.7,0.048,0
410,2000,Helen Darling,32,556,0,47,150,0.313,13,38,0.342,34,112,0.304,48,65,0.738,24,63,65,37,5,67,52,155,10.5,0.434,0.357,0.253,0.433,6.1,8.2,21.7,3.9,0.8,27.3,21.9,83.0,94.0,-0.8,1.0,0.3,0.019,0
411,2000,Anna DeForge,27,433,10,51,126,0.405,18,56,0.321,33,70,0.471,25,32,0.781,9,47,47,27,4,33,34,145,15.2,0.518,0.476,0.444,0.254,2.7,7.1,19.5,3.4,0.7,19.1,18.2,100.0,100.0,0.6,0.4,1.0,0.091,0
412,2000,Keitha Dickerson,32,791,29,54,142,0.38,0,2,0.0,54,140,0.386,34,45,0.756,31,141,59,37,2,70,107,142,7.1,0.439,0.38,0.014,0.317,5.4,12.4,14.0,2.7,0.3,30.2,14.5,78.0,95.0,-1.2,1.4,0.2,0.012,0
413,2000,Tamecka Dixon,31,882,31,132,291,0.454,12,34,0.353,120,257,0.467,62,77,0.805,34,105,96,40,10,60,86,338,16.6,0.52,0.474,0.117,0.265,5.0,7.4,21.0,2.5,0.9,15.6,20.6,104.0,94.0,1.9,1.6,3.5,0.159,0
414,2000,Cintia dos Santos,32,820,31,94,222,0.423,0,1,0.0,94,221,0.425,40,57,0.702,35,124,38,16,63,54,111,228,11.8,0.461,0.423,0.005,0.257,5.6,10.1,8.8,1.1,6.6,17.9,18.1,90.0,100.0,-0.1,0.8,0.7,0.036,0
415,2000,Margo Dydek,32,775,32,105,236,0.445,2,14,0.143,103,222,0.464,82,103,0.796,29,175,51,18,96,82,114,294,17.3,0.523,0.449,0.059,0.436,5.1,14.5,12.3,1.3,10.5,22.6,21.5,94.0,96.0,0.5,1.2,1.7,0.088,0
416,2000,Simone Edwards,29,645,7,83,182,0.456,0,0,,83,182,0.456,50,80,0.625,38,107,22,16,10,44,57,216,13.5,0.497,0.456,0.0,0.44,7.8,11.9,8.8,1.5,1.4,16.8,20.9,92.0,101.0,0.1,0.5,0.6,0.04,0
417,2000,Tonya Edwards,32,926,32,112,298,0.376,35,114,0.307,77,184,0.418,79,101,0.782,19,76,58,36,9,63,80,338,13.4,0.494,0.435,0.383,0.339,2.9,5.7,12.4,2.3,0.9,15.5,22.3,96.0,99.0,0.9,1.0,1.9,0.082,0
418,2000,Shalonda Enis,12,323,9,41,104,0.394,11,32,0.344,30,72,0.417,46,60,0.767,21,45,10,10,1,16,30,139,16.9,0.533,0.447,0.308,0.577,8.7,9.4,6.2,1.8,0.3,10.9,22.1,109.0,110.0,1.0,-0.2,0.8,0.1,0
419,2000,Summer Erb,29,275,0,32,73,0.438,0,1,0.0,32,72,0.444,28,43,0.651,26,63,10,8,6,17,68,92,12.4,0.5,0.438,0.014,0.589,12.6,15.4,7.1,1.7,1.9,15.6,19.3,100.0,106.0,0.4,0.0,0.4,0.059,0
420,2000,Barbara Farris,14,130,2,15,30,0.5,0,1,0.0,15,29,0.517,15,27,0.556,16,32,2,6,1,14,30,45,11.6,0.537,0.5,0.033,0.9,16.1,16.2,2.7,2.5,0.6,25.1,19.6,93.0,100.0,0.0,0.1,0.2,0.05,0
421,2000,Allison Feaster,32,469,0,60,167,0.359,22,85,0.259,38,82,0.463,60,72,0.833,36,85,33,23,2,35,47,202,17.5,0.508,0.425,0.509,0.431,10.0,11.3,13.0,2.7,0.4,15.0,23.6,103.0,93.0,1.1,1.0,2.1,0.175,0
422,2000,Marina Ferragut,23,154,4,23,53,0.434,3,10,0.3,20,43,0.465,1,2,0.5,4,17,4,0,2,11,34,50,5.1,0.464,0.462,0.189,0.038,3.6,7.4,5.6,0.0,1.2,17.0,21.3,83.0,100.0,-0.2,0.2,0.0,-0.006,0
423,2000,Ukari Figgs,32,803,32,66,153,0.431,29,82,0.354,37,71,0.521,54,65,0.831,14,55,127,21,3,43,53,215,14.8,0.592,0.526,0.536,0.425,2.3,4.3,27.0,1.4,0.3,19.1,13.2,118.0,98.0,2.5,1.0,3.4,0.172,0
424,2000,Olga Firsova,9,19,0,4,10,0.4,0,1,0.0,4,9,0.444,4,5,0.8,0,4,1,0,1,2,8,12,14.5,0.492,0.4,0.1,0.5,0.0,14.2,13.0,0.0,4.8,14.1,37.8,93.0,91.0,0.0,0.0,0.1,0.128,0
425,2000,Milena Flores,32,474,0,34,112,0.304,18,61,0.295,16,51,0.314,26,42,0.619,6,23,49,23,3,48,36,112,7.1,0.429,0.384,0.545,0.375,1.6,3.3,24.2,3.0,0.6,26.9,18.8,78.0,97.0,-0.9,0.7,-0.2,-0.017,0
426,2000,Kristin Folkl,32,845,20,86,191,0.45,4,19,0.211,82,172,0.477,66,94,0.702,38,154,67,23,22,50,80,242,14.7,0.521,0.461,0.099,0.492,6.2,12.7,15.9,1.6,2.6,17.7,16.6,102.0,96.0,1.3,1.3,2.6,0.124,0
427,2000,Kisha Ford,28,424,0,33,108,0.306,1,4,0.25,32,104,0.308,35,61,0.574,32,62,21,32,1,27,65,102,9.2,0.378,0.31,0.037,0.565,9.6,10.1,11.7,4.6,0.2,16.7,19.1,81.0,91.0,-0.6,1.0,0.4,0.037,0
428,2000,Desiree Francis,1,2,0,0,1,0.0,0,0,,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,-21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.0,106.0,0.0,0.0,0.0,-0.564,0
429,2000,Stacy Frese,21,222,0,10,30,0.333,9,26,0.346,1,4,0.25,33,36,0.917,4,18,17,4,0,14,14,62,12.5,0.676,0.483,0.867,1.2,2.4,5.2,12.2,1.0,0.0,23.4,12.4,122.0,108.0,0.7,-0.1,0.6,0.115,0
430,2000,La'Keshia Frett,25,187,0,14,51,0.275,0,1,0.0,14,50,0.28,12,16,0.75,8,24,6,7,6,13,10,40,5.6,0.345,0.275,0.02,0.314,5.6,8.0,5.4,2.1,2.7,18.3,18.0,71.0,94.0,-0.5,0.4,-0.1,-0.027,0
431,2000,Andrea Garner,32,560,19,37,115,0.322,1,2,0.5,36,113,0.319,24,38,0.632,42,97,25,27,10,43,44,99,8.0,0.376,0.326,0.017,0.33,9.9,12.4,9.9,2.9,1.7,24.6,16.1,73.0,98.0,-1.3,0.7,-0.6,-0.046,0
432,2000,Cornelia Gayden,3,7,0,1,2,0.5,0,1,0.0,1,1,1.0,0,0,,0,0,1,0,0,0,0,2,15.6,0.5,0.5,0.5,0.0,0.0,0.0,28.7,0.0,0.0,0.0,14.1,125.0,112.0,0.0,0.0,0.0,0.121,0
433,2000,Kelley Gibson,17,76,0,7,19,0.368,3,7,0.429,4,12,0.333,7,8,0.875,4,12,2,1,0,4,11,24,11.0,0.533,0.447,0.368,0.421,7.7,10.8,4.4,0.8,0.0,15.1,17.3,107.0,96.0,0.2,0.1,0.3,0.147,0
434,2000,Jennifer Gillom,30,826,30,139,316,0.44,19,69,0.275,120,247,0.486,79,106,0.745,31,116,45,21,29,59,91,376,18.2,0.518,0.47,0.218,0.335,5.3,9.7,11.9,1.5,3.2,14.0,26.0,100.0,98.0,1.6,1.1,2.7,0.133,0
435,2000,Usha Gilmore,4,21,0,1,5,0.2,0,1,0.0,1,4,0.25,0,0,,3,5,2,0,0,4,6,2,-8.2,0.2,0.2,0.2,0.0,20.0,16.2,16.7,0.0,0.0,44.4,21.1,49.0,108.0,-0.2,0.0,-0.2,-0.318,0
436,2000,Adrienne Goodson,29,929,28,199,415,0.48,8,29,0.276,191,386,0.495,92,134,0.687,69,164,69,41,7,81,67,498,21.7,0.525,0.489,0.07,0.323,10.0,11.3,16.3,2.4,0.6,14.6,27.4,105.0,103.0,2.7,0.4,3.2,0.136,0
437,2000,Vedrana Grgin-Fonseca,18,183,0,17,62,0.274,1,17,0.059,16,45,0.356,14,23,0.609,9,23,12,3,1,14,17,49,4.0,0.34,0.282,0.274,0.371,6.4,7.8,11.4,0.9,0.5,16.3,22.3,74.0,98.0,-0.5,0.2,-0.3,-0.061,0
438,2000,Yolanda Griffith,32,1026,32,193,361,0.535,0,0,,193,361,0.535,137,194,0.706,148,331,47,83,61,82,110,523,30.3,0.586,0.535,0.0,0.537,18.1,20.8,9.2,4.6,5.1,15.5,24.1,115.0,88.0,4.8,3.0,7.8,0.304,0
439,2000,Lady Grooms,30,401,3,39,88,0.443,0,1,0.0,39,87,0.448,46,61,0.754,27,44,13,10,3,21,27,124,12.8,0.54,0.443,0.011,0.693,8.5,7.1,5.5,1.4,0.6,15.5,15.8,109.0,104.0,0.9,0.2,1.1,0.108,0
440,2000,Gordana Grubin,29,720,20,90,239,0.377,28,91,0.308,62,148,0.419,31,40,0.775,20,76,63,31,0,60,47,239,11.9,0.466,0.435,0.381,0.167,3.9,7.2,17.7,2.5,0.0,19.0,21.7,90.0,104.0,0.0,0.2,0.2,0.009,0
441,2000,Vicki Hall,32,577,10,59,158,0.373,10,42,0.238,49,116,0.422,22,34,0.647,24,92,24,17,8,25,60,150,10.0,0.434,0.405,0.266,0.215,5.8,11.5,8.0,1.7,1.3,12.6,17.0,93.0,97.0,0.2,0.9,1.0,0.072,0
442,2000,Becky Hammon,32,835,16,119,252,0.472,52,141,0.369,67,111,0.604,61,69,0.884,19,64,58,29,1,62,55,351,18.4,0.622,0.575,0.56,0.274,3.1,5.2,14.7,2.1,0.1,18.0,20.9,111.0,98.0,2.7,1.0,3.7,0.179,0
443,2000,Romana Hamzova,15,43,0,2,11,0.182,0,3,0.0,2,8,0.25,3,6,0.5,1,3,5,5,0,4,4,7,5.3,0.257,0.182,0.273,0.545,3.1,4.7,19.6,6.8,0.0,22.7,20.2,61.0,94.0,-0.2,0.1,-0.1,-0.12,0
444,2000,Donna Harrington,8,67,0,1,6,0.167,0,0,,1,6,0.167,6,10,0.6,4,9,5,2,1,11,16,8,-2.8,0.385,0.167,0.0,1.667,8.4,9.2,12.3,1.7,1.3,51.4,15.7,57.0,105.0,-0.3,0.0,-0.3,-0.182,0
445,2000,Lisa Harrison,31,750,20,81,154,0.526,8,12,0.667,73,142,0.514,30,37,0.811,38,121,36,30,4,22,62,200,16.2,0.587,0.552,0.078,0.24,7.2,11.1,9.3,2.4,0.5,11.4,13.1,119.0,97.0,2.2,1.1,3.3,0.178,0
446,2000,Dena Head,17,149,1,8,22,0.364,1,7,0.143,7,15,0.467,10,16,0.625,5,18,15,4,0,11,17,27,7.7,0.465,0.386,0.318,0.727,4.7,8.3,17.6,1.6,0.0,27.5,13.7,89.0,100.0,0.0,0.1,0.1,0.033,0
447,2000,Sonja Henning,32,980,32,53,151,0.351,25,66,0.379,28,85,0.329,37,61,0.607,22,86,79,61,3,54,73,168,10.0,0.472,0.434,0.437,0.404,3.0,6.3,17.5,3.7,0.3,23.3,12.2,88.0,99.0,-0.2,1.1,0.8,0.035,0
448,2000,Amy Herrig,25,341,0,36,75,0.48,0,1,0.0,36,74,0.486,19,31,0.613,26,59,20,7,5,29,41,91,10.2,0.513,0.48,0.013,0.413,10.3,11.1,10.4,1.1,1.2,24.7,15.8,93.0,106.0,0.1,0.0,0.2,0.019,0
449,2000,Katrina Hibbert,20,240,6,19,59,0.322,8,31,0.258,11,28,0.393,7,9,0.778,8,30,18,7,1,17,22,53,7.7,0.421,0.39,0.525,0.153,4.4,9.0,17.2,1.7,0.4,21.3,17.2,80.0,102.0,-0.3,0.2,-0.2,-0.03,0
450,2000,Jessie Hicks,26,157,1,10,23,0.435,0,0,,10,23,0.435,18,29,0.621,13,26,4,2,7,17,33,38,6.5,0.531,0.435,0.0,1.261,10.9,11.1,4.4,0.7,3.8,32.2,16.6,85.0,103.0,-0.1,0.1,0.0,-0.011,0
451,2000,E.C. Hill,26,213,0,16,56,0.286,5,22,0.227,11,34,0.324,2,5,0.4,8,23,14,5,1,25,33,39,-1.1,0.335,0.33,0.393,0.089,5.0,7.3,11.9,1.3,0.4,30.0,19.1,60.0,111.0,-1.0,-0.2,-1.1,-0.213,0
