,Season,Player,PLUS_MINUS
1629,2006,Olympia Scott,-44
1630,2006,Penny Taylor,64
1631,2006,Plenette Pierson,3
1632,2006,Rebekkah Brunson,28
1633,2006,Roneeka Hodges,-22
1634,2006,Ruth Riley,134
1635,2006,Sabrina Palie,-19
1636,2006,Sancho Lyttle,-9
1637,2006,Sandora Irvin,-5
1638,2006,Scholanda Dorrell,-35
1639,2006,Seimone Augustus,-132
1640,2006,Shameka Christon,-178
1641,2006,Shanna Zolman,-64
1642,2006,Shannon Johnson,8
1643,2006,Shaunzinski Gortman,23
1644,2006,Sheri Sam,-52
1645,2006,Sherill Baker,-221
1646,2006,Sheryl Swoopes,35
1647,2006,Shona Thorburn,-27
1648,2006,Shyra Ely-Gash,-50
1649,2006,Sophia Young-Malcolm,-58
1650,2006,Stacey Dales,-197
1651,2006,Stacey Lovelace,-192
1652,2006,Sue Bird,83
1653,2006,Svetlana Abrosimova,-147
1654,2006,Swin Cash,136
1655,2006,Taj McWilliams-Franklin,216
1656,2006,Tamara James,20
1657,2006,Tamara Moore,-43
1658,2006,Tamecka Dixon,-53
1659,2006,Tamicha Jackson,-24
1660,2006,Tamika Catchings,152
1661,2006,Tamika Raymond,-67
1662,2006,Tamika Whitmore,153
1663,2006,Tammy Sutton-Brown,-2
1664,2006,Tan White,2
1665,2006,Tangela Smith,-71
1666,2006,Tanisha Wright,-14
1667,2006,Tari Phillips,-51
1668,2006,Temeka Johnson,37
1669,2006,Ticha Penicheiro,59
1670,2006,Tiffani Johnson,-97
1671,2006,Tiffany Stansbury,13
1672,2006,Tina Thompson,141
1673,2006,Tully Bevilaqua,142
1674,2006,Tye'sha Fluker,-92
1675,2006,Tynesha Lewis,-23
1676,2006,Vanessa Hayden,-86
1677,2006,Vickie Johnson,-41
1678,2006,Wendy Palmer,22
1679,2006,Yelena Leuchanka,-15
1680,2006,Yolanda Griffith,77
1681,2006,Zane Tamane,26
1682,2007,Adrian Williams-Strong,-134
1683,2007,Adriana Moises Pinto,10
1684,2007,Alana Beard,-39
1685,2007,Alison Bales,-14
1686,2007,Amber Jacobs,-96
1687,2007,Amy Sanders,0
1688,2007,Ann Strother,15
1689,2007,Anna DeForge,-11
1690,2007,Armintie Herrington,-43
1691,2007,Ashley Battle,-54
1692,2007,Ashley Robinson,38
1693,2007,Ashley Shields,-47
1694,2007,Asjha Jones,87
1695,2007,Astou Ndiaye-Diatta,-43
1696,2007,Ayana Walker,-22
1697,2007,Barbara Farris,13
1698,2007,Barbara Turner,-35
1699,2007,Becky Hammon,66
1700,2007,Belinda Snell,38
1701,2007,Bernice Mosby,28
1702,2007,Betty Lennox,118
1703,2007,Brooke Wyckoff,-12
1704,2007,Camille Smith,-36
1705,2007,Candice Dupree,-41
1706,2007,Cappie Pondexter,61
1707,2007,Carla Thomas,-41
1708,2007,Cathrine Kraayeveld,-66
1709,2007,Cathy Joens,-27
1710,2007,Chamique Holdsclaw,30
1711,2007,Chantelle Anderson,-28
1712,2007,Chasity Melvin,-49
1713,2007,Chelsea Newton,8
1714,2007,Cheryl Ford,113
1715,2007,Christi Thomas,-119
1716,2007,Claire Coggins,-65
1717,2007,Coco Miller,-10
1718,2007,Cori Chambers,-4
1719,2007,Crystal Robinson,-10
1720,2007,Crystal Smith,-7
1721,2007,DeLisha Milton-Jones,-49
1722,2007,DeMya Walker,19
1723,2007,Deanna Nolan,164
1724,2007,Dee Davis,-22
1725,2007,Diana Taurasi,105
1726,2007,Dominique Canty,-11
1727,2007,Doneeka Lewis,-19
1728,2007,Ebony Hoffman,25
1729,2007,Elaine Powell,-26
1730,2007,Erika de Souza,-55
1731,2007,Erin Grant,43
1732,2007,Erin Perperoglou,45
1733,2007,Erin Thorn,-8
1734,2007,Evanthia Maltsi,76
1735,2007,Gillian Goring,15
1736,2007,Hamchetou Maiga-Ba,-69
1737,2007,Helen Darling,-10
1738,2007,Iciss Tillis,-18
1739,2007,Ivory Latta,15
1740,2007,Iziane Castro Marques,184
1741,2007,Jamie Carey,-2
1742,2007,Janel McCarville,23
1743,2007,Janell Burse,-15
1744,2007,Jennifer Derevjanik,21
1745,2007,Jennifer Lacy,-26
1746,2007,Jessica Davenport,-63
1747,2007,Jessica Moore,-126
1748,2007,Jia Perkins,-64
1749,2007,K.B. Sharp,83
1750,2007,Kamesha Hairston,-19
1751,2007,Kara Braxton,-16
1752,2007,Kara Lawson,21
1753,2007,Kasha Terry,-10
1754,2007,Kathrin Ress,-49
1755,2007,Katie Douglas,102
1756,2007,Katie Gearlds,-56
1757,2007,Katie Mattera,30
1758,2007,Katie Smith,172
1759,2007,Kayte Christensen,-40
1760,2007,Kelly Mazzante,79
1761,2007,Kelly Miller,56
1762,2007,Kelly Schumacher,24
1763,2007,Kendra Wecker,-48
1764,2007,Kiesha Brown,-47
1765,2007,Kim Smith,-7
1766,2007,Kristen Mann,-63
1767,2007,Kristen Rasmussen,-67
1768,2007,Kristin Haynie,-49
1769,2007,La'Tangela Atkinson,-47
1770,2007,LaToya Thomas,-30
1771,2007,Latasha Byears,-5
1772,2007,Lauren Jackson,244
1773,2007,Laurie Koehn,-3
1774,2007,Le'coe Willingham,68
1775,2007,Linda Frohlich,-23
1776,2007,Lindsay Bowen,13
1777,2007,Lindsay Whalen,93
1778,2007,Lindsey Harding,-73
1779,2007,Lisa Willis,-65
1780,2007,Liz Moeggenberg,-21
1781,2007,Loree Moore,-67
1782,2007,Margo Dydek,85
1783,2007,Marie Ferdinand-Harris,-65
1784,2007,Marta Fernandez,-108
1785,2007,Martina Weber,-6
1786,2007,Megan Duffy,-16
1787,2007,Megan Mahoney,-21
1788,2007,Michelle Snow,-163
1789,2007,Mistie Bass,13
1790,2007,Monique Currie,49
1791,2007,Murriel Page,-66
1792,2007,Mwadi Mabika,-84
1793,2007,Nakia Sanford,-70
1794,2007,Navonda Moore,-4
1795,2007,Nicole Ohlde,-94
1796,2007,Nicole Powell,107
1797,2007,Nikki Blue,-31
1798,2007,Nikki Teasley,-3
1799,2007,Noelle Quinn,-8
1800,2007,Nykesha Sales,102
1801,2007,Olympia Scott,-14
1802,2007,Penny Taylor,187
1803,2007,Plenette Pierson,239
1804,2007,Rebekkah Brunson,67
1805,2007,Roneeka Hodges,-64
1806,2007,Ruth Riley,107
1807,2007,Sancho Lyttle,63
1808,2007,Sandora Irvin,-46
1809,2007,Scholanda Dorrell,-24
1810,2007,Seimone Augustus,-69
1811,2007,Shameka Christon,-98
1812,2007,Shanna Zolman,12
1813,2007,Shannon Johnson,71
1814,2007,Shay Doron,-7
1815,2007,Shay Murphy,-24
1816,2007,Sheri Sam,-20
1817,2007,Sherill Baker,-79
1818,2007,Sheryl Swoopes,-49
1819,2007,Shona Thorburn,-1
1820,2007,Shyra Ely-Gash,-61
1821,2007,Sidney Spencer,-53
1822,2007,Sophia Young-Malcolm,48
1823,2007,Stacey Dales,-16
1824,2007,Stacey Lovelace,-23
1825,2007,Stephanie Raymond,-16
1826,2007,Sue Bird,151
1827,2007,Svetlana Abrosimova,-65
1828,2007,Swin Cash,74
1829,2007,Taj McWilliams-Franklin,-126
1830,2007,Tamara James,-139
1831,2007,Tamara Moore,-65
1832,2007,Tamecka Dixon,17
1833,2007,Tamika Catchings,211
1834,2007,Tamika Raymond,-6
1835,2007,Tamika Whitmore,50
1836,2007,Tammy Sutton-Brown,82
1837,2007,Tan White,109
1838,2007,Tangela Smith,63
1839,2007,Tanisha Wright,-51
1840,2007,Tari Phillips,-18
1841,2007,Tausha Mills,-6
1842,2007,Teana Miller,1
1843,2007,Temeka Johnson,-36
1844,2007,Ticha Penicheiro,85
1845,2007,Tiffany Jackson,-77
1846,2007,Tiffany Stansbury,2
1847,2007,Tina Thompson,-77
1848,2007,Tully Bevilaqua,30
1849,2007,Tye'sha Fluker,-55
1850,2007,Tyresa Smith,-7
1851,2007,Vickie Johnson,120
1852,2007,Wendy Palmer,-21
1853,2007,Yelena Leuchanka,-4
1854,2007,Yolanda Griffith,107
1855,2008,A'Quonesia Franklin,-10
1856,2008,Adrian Williams-Strong,-59
1857,2008,Adrianne Ross,-5
1858,2008,Alana Beard,-160
1859,2008,Alexis Hornbuckle,121
1860,2008,Alison Bales,-71
1861,2008,Allie Quigley,-13
1862,2008,Allison Feaster,-37
1863,2008,Amber Holt,55
1864,2008,Amber Jacobs,-2
1865,2008,Andrea Gardner,-25
1866,2008,Ann Strother,-7
1867,2008,Ann Wauters,85
1868,2008,Anna DeForge,-16
1869,2008,Armintie Herrington,-33
1870,2008,Ashley Battle,81
1871,2008,Ashley Robinson,-95
1872,2008,Ashley Shields,-39
1873,2008,Asjha Jones,179
1874,2008,Barbara Farris,-3
1875,2008,Barbara Turner,100
1876,2008,Becky Hammon,121
1877,2008,Bernadette Ngoyisa,-23
1878,2008,Bernice Mosby,-19
1879,2008,Betty Lennox,-279
1880,2008,Brittany Wilkins,0
1881,2008,Brooke Queenan,3
1882,2008,Brooke Smith,-2
1883,2008,Brooke Wyckoff,-1
1884,2008,Camille Smith,-51
1885,2008,Candace Parker,115
1886,2008,Candice Dupree,14
1887,2008,Candice Wiggins,71
1888,2008,Cappie Pondexter,-47
1889,2008,Cathrine Kraayeveld,70
1890,2008,Cathy Joens,-54
1891,2008,Charde Houston,7
1892,2008,Charel Allen,-31
1893,2008,Chasity Melvin,54
1894,2008,Chelsea Newton,-10
1895,2008,Cheryl Ford,107
1896,2008,Chioma Nnamaka,-40
1897,2008,Chrissy Givens,0
1898,2008,Christi Thomas,-31
1899,2008,Coco Miller,-178
1900,2008,Crystal Kelly,36
1901,2008,Crystal Langhorne,-211
1902,2008,Crystal Smith,-123
1903,2008,Danielle Page,-2
1904,2008,DeLisha Milton-Jones,125
1905,2008,DeMya Walker,-15
1906,2008,Deanna Nolan,176
1907,2008,Diana Taurasi,43
1908,2008,Dominique Canty,23
1909,2008,Doneeka Lewis,-29
1910,2008,Ebony Hoffman,30
1911,2008,Edwige Lawson-Wade,-14
1912,2008,Elaine Powell,13
1913,2008,Erica White,-13
1914,2008,Erika de Souza,-70
1915,2008,Erin Perperoglou,116
1916,2008,Erin Phillips,17
1917,2008,Erin Thorn,-3
1918,2008,Erlana Larkins,-33
1919,2008,Essence Carson,-52
1920,2008,Florina Pascalau,-3
1921,2008,Hamchetou Maiga-Ba,31
1922,2008,Helen Darling,-8
1923,2008,Ivory Latta,-290
1924,2008,Iziane Castro Marques,-163
1925,2008,Jamie Carey,37
1926,2008,Janel McCarville,86
1927,2008,Jennifer Derevjanik,-53
1928,2008,Jennifer Lacy,-178
1929,2008,Jessica Davenport,-1
1930,2008,Jessica Moore,25
1931,2008,Jia Perkins,40
1932,2008,Jolene Anderson,5
1933,2008,K.B. Sharp,-69
1934,2008,Kamela Gissendanner,5
1935,2008,Kara Braxton,-5
1936,2008,Kara Lawson,61
1937,2008,Kasha Terry,-65
1938,2008,Katie Douglas,26
1939,2008,Katie Gearlds,63
1940,2008,Katie Mattera,-31
1941,2008,Katie Smith,100
1942,2008,Kelly Mazzante,35
1943,2008,Kelly Miller,27
1944,2008,Kelly Santos,-18
1945,2008,Kelly Schumacher,-3
1946,2008,Kendra Wecker,19
1947,2008,Kerri Gardin,80
1948,2008,Ketia Swanier,16
1949,2008,Khadijah Whittington,-32
1950,2008,Kiesha Brown,16
1951,2008,Kim Smith,-65
1952,2008,Kimberly Beck,-21
1953,2008,Kristen Mann,-76
1954,2008,Kristen O'Neill,-20
1955,2008,Kristen Rasmussen,46
1956,2008,Kristin Haynie,-90
1957,2008,Krystal Vaughn,-46
1958,2008,La'Tangela Atkinson,-3
1959,2008,LaToya Bond,-26
1960,2008,LaToya Sanders,-31
1961,2008,LaToya Thomas,47
1962,2008,Latasha Byears,-35
1963,2008,Laura Harper,-50
1964,2008,Lauren Jackson,129
1965,2008,Laurie Koehn,-34
1966,2008,Le'coe Willingham,47
1967,2008,Leah Rush,-12
1968,2008,Leilani Mitchell,91
1969,2008,Lindsay Whalen,121
1970,2008,Lindsey Harding,-4
1971,2008,Lisa Leslie,71
1972,2008,Lisa Willis,94
1973,2008,Loree Moore,-58
1974,2008,Marcedes Walker,-7
1975,2008,Margo Dydek,-6
1976,2008,Marie Ferdinand-Harris,15
1977,2008,Matee Ajavon,4
1978,2008,Megan Duffy,-14
1979,2008,Michelle Snow,-36
1980,2008,Mistie Bass,-5
1981,2008,Monique Currie,-104
1982,2008,Morenike Atunrase,35
1983,2008,Murriel Page,-4
1984,2008,Mwadi Mabika,-34
1985,2008,Nakia Sanford,-81
1986,2008,Nancy Lieberman,2
1987,2008,Navonda Moore,7
1988,2008,Nicky Anosike,-10
1989,2008,Nicole Ohlde,19
1990,2008,Nicole Powell,-8
1991,2008,Nikki Blue,-58
1992,2008,Noelle Quinn,-22
1993,2008,Olayinka Sanni,-37
1994,2008,Olympia Scott,-12
1995,2008,Plenette Pierson,173
1996,2008,Quianna Chaney,-43
1997,2008,Raffaella Masciadri,44
1998,2008,Rebekkah Brunson,42
1999,2008,Roneeka Hodges,13
2000,2008,Ruth Riley,76
2001,2008,Sancho Lyttle,49
2002,2008,Sandora Irvin,-27
2003,2008,Sandrine Gruda,47
2004,2008,Scholanda Dorrell,-51
2005,2008,Seimone Augustus,102
2006,2008,Sequoia Holmes,28
2007,2008,Shameka Christon,-34
2008,2008,Shannon Bobbitt,-8
2009,2008,Shannon Johnson,-36
2010,2008,Sharnee Zoll-Norman,-11
2011,2008,Shay Murphy,-19
2012,2008,Sheri Sam,34
2013,2008,Sherill Baker,5
2014,2008,Sheryl Swoopes,83
2015,2008,Shyra Ely-Gash,-60
2016,2008,Sidney Spencer,-22
2017,2008,Sophia Young-Malcolm,182
2018,2008,Stacey Lovelace,-105
2019,2008,Sue Bird,149
2020,2008,Svetlana Abrosimova,-7
2021,2008,Swin Cash,107
2022,2008,Sylvia Fowles,-25
2023,2008,Taj McWilliams-Franklin,-43
2024,2008,Tamecka Dixon,-139
2025,2008,Tamera Young,-184
2026,2008,Tamika Catchings,64
2027,2008,Tamika Raymond,13
2028,2008,Tamika Whitmore,84
2029,2008,Tammy Sutton-Brown,33
2030,2008,Tan White,13
2031,2008,Tangela Smith,-9
2032,2008,Tanisha Wright,11
2033,2008,Tasha Humphrey,15
2034,2008,Temeka Johnson,37
2035,2008,Ticha Penicheiro,33
2036,2008,Tiffany Jackson,-52
2037,2008,Tina Thompson,-40
2038,2008,Tully Bevilaqua,20
2039,2008,Tye'sha Fluker,-87
2040,2008,Val Berezhynska,1
2041,2008,Vanessa Hayden,17
2042,2008,Vickie Johnson,78
2043,2008,Wanisha Smith,0
2044,2008,Willnett Crockett,12
2045,2008,Yolanda Griffith,98
2046,2008,Yuko Oga,11
2047,2009,A'Quonesia Franklin,6
2048,2009,Alana Beard,-68
2049,2009,Alexis Hornbuckle,86
2050,2009,Allie Quigley,1
2051,2009,Amber Holt,35
2052,2009,Anete Jekabsone-Zogota,-27
2053,2009,Angel McCoughtry,54
2054,2009,Ann Wauters,10
2055,2009,Anna DeForge,-3
2056,2009,Anna Montanana,-43
2057,2009,Armintie Herrington,-128
2058,2009,Ashley Battle,-57
2059,2009,Ashley Robinson,-48
2060,2009,Ashley Walker,-40
2061,2009,Asjha Jones,32
2062,2009,Barbara Farris,34
2063,2009,Barbara Turner,14
2064,2009,Becky Hammon,5
2065,2009,Belinda Snell,-4
2066,2009,Bernice Mosby,-55
2067,2009,Betty Lennox,-49
2068,2009,Briann January,35
2069,2009,Britany Miller,7
2070,2009,Brooke Smith,-4
2071,2009,Brooke Wyckoff,-31
2072,2009,Camille Smith,71
2073,2009,Candace Parker,121
2074,2009,Candice Dupree,-122
2075,2009,Candice Wiggins,-6
2076,2009,Cappie Pondexter,147
2077,2009,Cathrine Kraayeveld,31
2078,2009,Chamique Holdsclaw,54
2079,2009,Chante Black,-11
2080,2009,Charde Houston,-93
2081,2009,Chasity Melvin,-43
2082,2009,Chelsea Newton,33
2083,2009,Chen Nan,-99
2084,2009,Cheryl Ford,-17
2085,2009,Christi Thomas,-29
2086,2009,Christina Wirth,-27
2087,2009,Coco Miller,-85
2088,2009,Courtney Paris,23
2089,2009,Crystal Kelly,-28
2090,2009,Crystal Langhorne,4
2091,2009,DeLisha Milton-Jones,33
2092,2009,DeMya Walker,-95
2093,2009,DeWanna Bonner,41
2094,2009,Deanna Nolan,-17
2095,2009,Diana Taurasi,152
2096,2009,Dominique Canty,-37
2097,2009,Ebony Hoffman,104
2098,2009,Edwige Lawson-Wade,-20
2099,2009,Erica White,-1
2100,2009,Erika de Souza,87
2101,2009,Erin Perperoglou,-78
2102,2009,Erin Phillips,-14
2103,2009,Erin Thorn,-49
2104,2009,Erlana Larkins,-19
2105,2009,Essence Carson,-5
2106,2009,Hamchetou Maiga-Ba,25
2107,2009,Helen Darling,-15
2108,2009,Ivory Latta,37
2109,2009,Iziane Castro Marques,132
2110,2009,Janel McCarville,8
2111,2009,Janell Burse,14
2112,2009,Jennifer Lacy,-60
2113,2009,Jessica Davenport,-29
2114,2009,Jessica Moore,31
2115,2009,Jia Perkins,-49
2116,2009,K.B. Sharp,-50
2117,2009,Kara Braxton,16
2118,2009,Kara Lawson,-45
2119,2009,Katie Douglas,159
2120,2009,Katie Gearlds,-9
2121,2009,Katie Mattera,-23
2122,2009,Katie Smith,-45
2123,2009,Kelly Mazzante,-31
2124,2009,Kelly Miller,-60
2125,2009,Kelly Schumacher,-6
2126,2009,Kerri Gardin,-48
2127,2009,Ketia Swanier,-44
2128,2009,Khadijah Whittington,-1
2129,2009,Kia Vaughn,-55
2130,2009,Kiesha Brown,-12
2131,2009,Kristen Mann,-13
2132,2009,Kristi Cirone,13
2133,2009,Kristi Harrower,15
2134,2009,Kristi Toliver,-25
2135,2009,Kristin Haynie,22
2136,2009,La'Tangela Atkinson,23
2137,2009,LaToya Sanders,-2
2138,2009,Laura Harper,-48
2139,2009,Lauren Ervin,4
2140,2009,Lauren Jackson,135
2141,2009,Le'coe Willingham,104
2142,2009,Leilani Mitchell,10
2143,2009,Lindsay Whalen,19
2144,2009,Lindsay Wisdom-Hylton,-3
2145,2009,Lindsey Harding,31
2146,2009,Lisa Leslie,37
2147,2009,Lisa Willis,2
2148,2009,Loree Moore,-38
2149,2009,Marie Ferdinand-Harris,21
2150,2009,Marissa Coleman,2
2151,2009,Matee Ajavon,1
2152,2009,Megan Frazee,-2
2153,2009,Michelle Snow,-39
2154,2009,Mistie Bass,4
2155,2009,Monique Currie,-62
2156,2009,Nakia Sanford,19
2157,2009,Nicky Anosike,-4
2158,2009,Nicole Ohlde,15
2159,2009,Nicole Powell,-62
2160,2009,Nikki Blue,-11
2161,2009,Nikki Teasley,-51
2162,2009,Noelle Quinn,96
2163,2009,Olayinka Sanni,-82
2164,2009,Penny Taylor,26
2165,2009,Plenette Pierson,-6
2166,2009,Quanitra Hollingsworth,-87
2167,2009,Rashanda McCants,-93
2168,2009,Rebekkah Brunson,-21
2169,2009,Renee Montgomery,-45
2170,2009,Roneeka Hodges,-114
2171,2009,Ruth Riley,-14
2172,2009,Sancho Lyttle,135
2173,2009,Sandrine Gruda,18
2174,2009,Scholanda Dorrell,-133
2175,2009,Seimone Augustus,61
2176,2009,Shalee Lehning,45
2177,2009,Shameka Christon,0
2178,2009,Shanna Zolman,-41
2179,2009,Shannon Bobbitt,-39
2180,2009,Shannon Johnson,-81
2181,2009,Shavonte Zellous,22
2182,2009,Shay Murphy,-34
2183,2009,Sherill Baker,8
2184,2009,Shyra Ely-Gash,-52
2185,2009,Sidney Spencer,28
2186,2009,Sophia Young-Malcolm,-84
2187,2009,Sue Bird,153
2188,2009,Suzy Batkovic-Brown,-22
2189,2009,Swin Cash,74
2190,2009,Sylvia Fowles,15
2191,2009,Taj McWilliams-Franklin,38
2192,2009,Tamecka Dixon,-77
2193,2009,Tamera Young,22
2194,2009,Tamika Catchings,158
2195,2009,Tamika Whitmore,-46
2196,2009,Tammy Sutton-Brown,101
2197,2009,Tan White,8
2198,2009,Tangela Smith,87
2199,2009,Tanisha Wright,64
2200,2009,Tasha Humphrey,45
2201,2009,Temeka Johnson,196
2202,2009,Tenae Davis-Cain,-2
2203,2009,Ticha Penicheiro,-52
2204,2009,Tiffany Jackson,-18
2205,2009,Tina Thompson,-20
2206,2009,Tully Bevilaqua,56
2207,2009,Vanessa Hayden,-37
2208,2009,Vickie Johnson,30
2209,2009,Whitney Boddie,4
2210,2009,Yolanda Griffith,-15
2211,2010,Abby Bishop,-24
2212,2010,Abi Olajuwon,18
2213,2010,Alexis Hornbuckle,-139
2214,2010,Alison Bales,132
2215,2010,Alison Lacey,-14
2216,2010,Allie Quigley,10
2217,2010,Allison Hightower,0
2218,2010,Amanda Thompson,-6
2219,2010,Amber Holt,-131
2220,2010,Andrea Riley,-50
2221,2010,Anete Jekabsone-Zogota,15
2222,2010,Angel McCoughtry,30
2223,2010,Armintie Herrington,65
2224,2010,Ashley Battle,-2
2225,2010,Ashley Houts,-1
2226,2010,Ashley Robinson,-41
2227,2010,Ashley Walker,-10
2228,2010,Asjha Jones,-13
2229,2010,Becky Hammon,-28
2230,2010,Belinda Snell,2
2231,2010,Betty Lennox,-24
2232,2010,Briann January,26
2233,2010,Brittainey Raven,0
2234,2010,Brooke Smith,-23
2235,2010,Camille Smith,219
2236,2010,Candace Parker,-30
2237,2010,Candice Dupree,-18
2238,2010,Candice Wiggins,-15
2239,2010,Cappie Pondexter,166
2240,2010,Cathrine Kraayeveld,-5
2241,2010,Chamique Holdsclaw,-105
2242,2010,Chanel Mokango,-24
2243,2010,Chante Black,-205
2244,2010,Charde Houston,-63
2245,2010,Chasity Melvin,30
2246,2010,Christi Thomas,-49
2247,2010,Coco Miller,7
2248,2010,Crystal Kelly,-16
2249,2010,Crystal Langhorne,107
2250,2010,DeLisha Milton-Jones,-58
2251,2010,DeMya Walker,23
2252,2010,DeWanna Bonner,-12
2253,2010,Diana Taurasi,29
2254,2010,Dominique Canty,29
2255,2010,Ebony Hoffman,138
2256,2010,Edwige Lawson-Wade,-69
2257,2010,Epiphanny Prince,-64
2258,2010,Erika de Souza,18
2259,2010,Erin Thorn,-87
2260,2010,Essence Carson,16
2261,2010,Gabriela Marginean,4
2262,2010,Hamchetou Maiga-Ba,-93
2263,2010,Helen Darling,-74
2264,2010,Ivory Latta,-200
2265,2010,Iziane Castro Marques,53
2266,2010,Jacinta Monroe,-25
2267,2010,Jana Vesela,23
2268,2010,Janel McCarville,109
2269,2010,Jayne Appel Marinelli,-19
2270,2010,Jene Morris,-29
2271,2010,Jennifer Lacy,-118
2272,2010,Jessica Adair,15
2273,2010,Jessica Davenport,63
2274,2010,Jessica Moore,-40
2275,2010,Jia Perkins,33
2276,2010,Joy Cheek,-6
2277,2010,Kalana Greene,-26
2278,2010,Kara Braxton,-195
2279,2010,Kara Lawson,-15
2280,2010,Katie Douglas,199
2281,2010,Katie Smith,36
2282,2010,Kelly Miller,16
2283,2010,Kelsey Griffin,48
2284,2010,Kerri Gardin,3
2285,2010,Ketia Swanier,-65
2286,2010,Kia Vaughn,-85
2287,2010,Kiesha Brown,-165
2288,2010,Kristen Mann,0
2289,2010,Kristi Toliver,-113
2290,2010,Lauren Jackson,295
2291,2010,Le'coe Willingham,85
2292,2010,Leilani Mitchell,140
2293,2010,Lindsay Whalen,-20
2294,2010,Lindsay Wisdom-Hylton,-49
2295,2010,Lindsey Harding,149
2296,2010,Marie Ferdinand-Harris,-122
2297,2010,Marion Jones,24
2298,2010,Marissa Coleman,42
2299,2010,Matee Ajavon,38
2300,2010,Megan Frazee,4
2301,2010,Michelle Snow,-62
2302,2010,Mistie Bass,-13
2303,2010,Monica Wright,-23
2304,2010,Monique Currie,164
2305,2010,Nakia Sanford,80
2306,2010,Natasha Lacy,-22
2307,2010,Nicky Anosike,-26
2308,2010,Nicole Ohlde,-140
2309,2010,Nicole Powell,40
2310,2010,Nikki Blue,-38
2311,2010,Noelle Quinn,-30
2312,2010,Nuria Martinez,-62
2313,2010,Penny Taylor,121
2314,2010,Plenette Pierson,87
2315,2010,Quanitra Hollingsworth,-81
2316,2010,Rashanda McCants,-94
2317,2010,Rebekkah Brunson,-105
2318,2010,Renee Montgomery,21
2319,2010,Roneeka Hodges,-26
2320,2010,Ruth Riley,-61
2321,2010,Sancho Lyttle,18
2322,2010,Sandora Irvin,-10
2323,2010,Sandrine Gruda,-14
2324,2010,Scholanda Dorrell,-350
2325,2010,Seimone Augustus,-3
2326,2010,Sequoia Holmes,-28
2327,2010,Shalee Lehning,66
2328,2010,Shameka Christon,19
2329,2010,Shanna Zolman,-218
2330,2010,Shavonte Zellous,-12
2331,2010,Shay Murphy,-19
2332,2010,Sidney Spencer,24
2333,2010,Sophia Young-Malcolm,-111
2334,2010,Sue Bird,289
2335,2010,Svetlana Abrosimova,116
2336,2010,Swin Cash,214
2337,2010,Sylvia Fowles,14
2338,2010,Taj McWilliams-Franklin,140
2339,2010,Tamera Young,40
2340,2010,Tamika Catchings,187
2341,2010,Tammy Sutton-Brown,97
2342,2010,Tan White,117
2343,2010,Tangela Smith,42
2344,2010,Tanisha Wright,183
2345,2010,Taylor Lilley,-19
2346,2010,Temeka Johnson,66
2347,2010,Ticha Penicheiro,11
2348,2010,Tiffany Jackson,-226
2349,2010,Tiffany Stansbury,-8
2350,2010,Tina Charles,10
2351,2010,Tina Thompson,-68
2352,2010,Tully Bevilaqua,49
2353,2010,Yelena Leuchanka,-20
2354,2011,Abi Olajuwon,-19
2355,2011,Alex Montgomery,1
2356,2011,Alexis Gray-Lawson,0
2357,2011,Alexis Hornbuckle,-29
2358,2011,Alison Bales,48
2359,2011,Allie Quigley,-6
2360,2011,Allison Hightower,27
2361,2011,Amber Harris,8
2362,2011,Amber Holt,-200
2363,2011,Andrea Riley,-232
2364,2011,Angel McCoughtry,104
2365,2011,Angie Bjorklund,0
2366,2011,Armintie Herrington,121
2367,2011,Ashley Robinson,6
2368,2011,Asjha Jones,133
2369,2011,Becky Hammon,129
2370,2011,Belinda Snell,-34
2371,2011,Betty Lennox,-41
2372,2011,Briann January,46
2373,2011,Camille Smith,118
2374,2011,Candace Parker,-8
2375,2011,Candice Dupree,130
2376,2011,Candice Wiggins,85
2377,2011,Cappie Pondexter,73
2378,2011,Carolyn Swords,-37
2379,2011,Cathrine Kraayeveld,54
2380,2011,Charde Houston,-20
2381,2011,Chastity Reed,-74
2382,2011,Coco Miller,-79
2383,2011,Courtney Paris,-20
2384,2011,Courtney Vandersloot,22
2385,2011,Crystal Langhorne,-179
2386,2011,Danielle Adams,92
2387,2011,Danielle McCray,29
2388,2011,Danielle Robinson,45
2389,2011,DeLisha Milton-Jones,-42
2390,2011,DeMya Walker,-123
2391,2011,DeWanna Bonner,33
2392,2011,Diana Taurasi,140
2393,2011,Dominique Canty,-35
2394,2011,Doneeka Lewis,-48
2395,2011,Ebony Hoffman,-108
2396,2011,Epiphanny Prince,-36
2397,2011,Erika de Souza,26
2398,2011,Erin Phillips,123
2399,2011,Erin Thorn,-10
2400,2011,Essence Carson,0
2401,2011,Ewelina Kobryn,-12
2402,2011,Felicia Chester-Wootton,4
2403,2011,Ify Ibekwe,-7
2404,2011,Ivory Latta,-199
2405,2011,Iziane Castro Marques,-61
2406,2011,Jacinta Monroe,2
2407,2011,Jantel Lavender,-54
2408,2011,Jasmine Thomas,-142
2409,2011,Jayne Appel Marinelli,40
2410,2011,Jeanette Pohlen-Mavunga,-10
2411,2011,Jenna O'Hea,-56
2412,2011,Jennifer Lacy,-237
2413,2011,Jessica Adair,64
2414,2011,Jessica Breland,-20
2415,2011,Jessica Davenport,96
2416,2011,Jessica Moore,-3
2417,2011,Jia Perkins,41
2418,2011,Joy Cheek,-10
2419,2011,Kalana Greene,32
