,Season,Player,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/40
60,1998,Tiffani Johnson,-2.4,0.129,0.0,0.0,0.667,11.6,19.8,0.0,3.5,0.0,27.9,15.7,34.0,89.0,-0.2,0.1,-0.1,-0.185
61,1998,Vickie Johnson,18.7,0.518,0.479,0.171,0.251,6.3,8.3,17.6,1.9,0.7,11.0,21.3,108.0,94.0,3.1,1.2,4.3,0.189
62,1998,Merlakia Jones,16.1,0.528,0.479,0.085,0.345,6.1,9.4,11.4,2.5,0.4,16.1,22.7,98.0,95.0,1.3,0.8,2.1,0.122
63,1998,Aneta Kausaite,7.5,0.303,0.25,0.1,0.35,16.4,11.2,3.1,2.8,0.0,11.5,20.4,76.0,95.0,-0.1,0.1,0.0,-0.026
64,1998,Tanja Kostic,4.1,0.644,0.667,0.0,0.667,4.9,4.5,11.2,0.0,0.0,43.6,11.0,81.0,104.0,0.0,0.0,0.0,-0.032
65,1998,Andrea Kuklova,8.6,0.438,0.405,0.074,0.379,7.0,7.0,17.0,2.9,1.0,26.5,20.3,79.0,93.0,-0.5,0.5,0.1,0.007
66,1998,Monica Lamb,15.0,0.573,0.541,0.0,0.344,12.5,14.1,2.5,2.1,2.7,16.1,12.3,113.0,89.0,1.8,1.4,3.2,0.198
67,1998,Lisa Leslie,28.5,0.548,0.488,0.054,0.418,10.3,18.9,17.9,2.5,5.3,16.9,30.0,104.0,88.0,3.6,2.1,5.7,0.255
68,1998,Rebecca Lobo,18.4,0.544,0.505,0.139,0.331,10.3,15.6,10.7,1.1,3.3,17.2,21.0,102.0,91.0,2.2,1.6,3.8,0.173
69,1998,Mwadi Mabika,12.7,0.429,0.403,0.416,0.167,4.9,10.7,11.5,2.2,1.0,11.8,19.7,92.0,95.0,0.6,0.8,1.4,0.079
70,1998,Sharon Manning,15.8,0.497,0.44,0.015,0.493,12.9,17.8,9.3,3.0,1.0,20.9,16.6,96.0,89.0,0.7,1.3,2.0,0.141
71,1998,Rhonda Mapp,19.7,0.557,0.509,0.061,0.366,9.5,12.0,15.0,1.5,1.4,17.0,23.3,104.0,94.0,1.4,0.6,2.0,0.179
72,1998,Suzie McConnell Serio,15.2,0.58,0.537,0.403,0.398,1.3,4.7,35.3,3.0,0.5,33.5,17.0,95.0,96.0,1.1,0.9,2.1,0.093
73,1998,Nikki McCray,16.3,0.492,0.443,0.16,0.313,4.1,5.4,23.2,2.3,0.2,19.4,29.6,91.0,107.0,0.8,-0.7,0.1,0.003
74,1998,Pamela McGee,13.3,0.475,0.437,0.022,0.383,13.1,15.2,4.4,2.1,3.3,20.2,21.0,89.0,93.0,0.2,0.8,1.0,0.069
75,1998,Penny Moore,11.5,0.409,0.378,0.339,0.17,5.4,8.8,12.8,3.0,2.1,17.3,20.7,81.0,103.0,-0.7,0.0,-0.8,-0.04
76,1998,Yolanda Moore,10.9,0.55,0.458,0.028,0.577,7.9,10.4,3.2,2.7,0.0,18.3,9.8,109.0,90.0,1.0,1.1,2.0,0.153
77,1998,Eva Nemcova,16.0,0.568,0.516,0.221,0.267,4.3,7.7,13.1,1.8,1.8,16.9,18.7,104.0,96.0,2.4,1.0,3.3,0.137
78,1998,Murriel Page,12.1,0.507,0.479,0.009,0.3,9.8,13.4,8.6,1.0,1.1,18.8,14.1,97.0,106.0,1.1,-0.5,0.5,0.023
79,1998,Wendy Palmer,19.9,0.521,0.482,0.055,0.404,11.3,14.6,8.7,1.3,0.5,13.4,25.1,101.0,102.0,2.1,0.0,2.2,0.115
80,1998,Tia Paschal,6.2,0.341,0.311,0.108,0.162,4.5,8.4,14.5,3.9,0.0,21.7,21.4,68.0,91.0,-0.4,0.2,-0.2,-0.055
81,1998,Ticha Penicheiro,12.3,0.446,0.364,0.261,0.661,1.5,8.3,37.2,3.5,0.2,35.3,14.3,83.0,94.0,-0.6,1.4,0.9,0.032
82,1998,Kim Perrot,16.0,0.51,0.47,0.495,0.321,2.3,6.0,25.5,4.8,0.0,24.8,16.0,98.0,87.0,1.5,2.5,4.0,0.162
83,1998,Bridget Pettis,14.8,0.498,0.435,0.41,0.297,5.0,7.8,14.2,1.9,0.9,15.5,21.7,99.0,94.0,1.7,1.2,2.9,0.138
84,1998,Franthea Price,14.2,0.517,0.496,0.678,0.157,2.3,7.4,18.6,2.9,0.5,20.7,19.1,94.0,96.0,0.4,0.4,0.8,0.079
85,1998,Brandy Reed,24.9,0.571,0.537,0.084,0.326,17.8,19.8,17.5,3.9,2.2,23.3,25.6,99.0,85.0,0.7,0.7,1.4,0.217
86,1998,Michelle Reed,8.3,0.43,0.318,0.364,1.091,4.9,13.4,6.8,2.2,1.6,26.9,20.3,75.0,93.0,-0.1,0.1,0.0,-0.023
87,1998,Tracy Reid,18.3,0.53,0.487,0.006,0.584,7.7,10.0,9.4,2.2,1.0,15.4,22.1,101.0,94.0,2.3,1.3,3.6,0.149
88,1998,Tammi Reiss,12.3,0.487,0.463,0.403,0.216,3.6,4.9,19.0,1.2,0.2,14.6,16.5,100.0,107.0,0.8,-0.3,0.4,0.037
89,1998,Nyree Roberts,16.3,0.794,0.857,0.0,1.0,7.1,11.7,6.7,1.0,0.0,28.4,12.2,116.0,92.0,0.2,0.1,0.3,0.187
90,1998,Eugenia Rycraw,12.5,0.552,0.469,0.0,0.688,9.1,13.2,3.0,1.6,6.3,25.1,11.0,97.0,93.0,0.2,0.3,0.6,0.098
91,1998,Alessandra Santos de Oliveira,13.2,0.519,0.516,0.0,0.885,14.5,16.5,0.4,1.3,1.1,24.5,20.8,86.0,105.0,-0.1,-0.2,-0.3,-0.024
92,1998,Olympia Scott,11.0,0.471,0.433,0.037,0.481,9.7,10.9,9.1,2.7,1.7,23.0,20.9,84.0,100.0,-0.3,0.2,-0.1,-0.007
93,1998,Raegan Pebley,7.7,0.439,0.368,0.053,0.316,4.4,11.7,7.3,1.0,2.5,17.2,15.1,86.0,95.0,0.0,0.2,0.2,0.043
94,1998,Adrienne Shuler,10.7,0.486,0.446,0.452,0.202,3.8,8.8,25.8,3.3,0.6,30.9,16.2,84.0,102.0,-0.2,0.0,-0.1,-0.014
95,1998,Christy Smith,8.3,0.531,0.48,0.76,0.267,0.8,4.7,26.2,1.2,0.0,36.4,13.6,86.0,98.0,-0.1,0.3,0.3,0.022
96,1998,Tangela Smith,15.2,0.446,0.412,0.05,0.194,7.9,11.6,9.7,1.3,5.7,13.2,23.0,91.0,96.0,0.4,0.7,1.2,0.066
97,1998,Leila Sobral,8.3,0.396,0.3,0.44,0.6,4.9,8.7,16.5,3.7,2.2,22.2,25.4,76.0,101.0,-0.2,0.0,-0.1,-0.079
98,1998,Rachael Sporn,11.1,0.422,0.408,0.0,0.218,11.3,12.0,13.4,0.8,1.8,17.4,16.5,90.0,96.0,0.2,0.6,0.8,0.058
99,1998,Maria Stepanova,21.0,0.467,0.426,0.0,0.361,16.4,18.9,12.0,1.3,6.8,11.3,28.1,99.0,88.0,0.3,0.3,0.6,0.198
100,1998,Rehema Stephens,0.2,0.304,0.293,0.293,0.098,10.7,7.8,10.4,1.4,1.1,20.5,31.1,61.0,102.0,-0.5,0.0,-0.5,-0.251
101,1998,Andrea Stinson,19.6,0.491,0.453,0.249,0.242,3.4,8.1,25.6,2.8,1.1,14.4,23.7,100.0,93.0,2.5,1.7,4.2,0.161
102,1998,Tora Suber,11.0,0.441,0.411,0.627,0.249,2.2,4.8,21.7,2.4,0.1,17.7,17.0,92.0,96.0,0.4,0.7,1.1,0.066
103,1998,Sheryl Swoopes,24.4,0.511,0.472,0.247,0.212,5.5,10.3,14.1,4.3,1.3,11.6,25.5,105.0,85.0,3.4,2.6,6.0,0.255
104,1998,Alicia Thompson,4.2,0.327,0.244,0.026,0.487,7.2,12.6,5.7,0.4,1.4,14.5,20.8,73.0,94.0,-0.3,0.2,-0.1,-0.04
105,1998,Tina Thompson,19.2,0.532,0.483,0.356,0.256,9.7,14.2,5.3,2.0,2.4,12.8,20.1,108.0,88.0,2.9,2.0,5.0,0.228
106,1998,Michele Timms,10.7,0.423,0.388,0.466,0.22,2.4,5.1,29.6,2.2,0.3,22.0,15.4,91.0,94.0,0.5,1.3,1.8,0.076
107,1998,Penny Toler,15.3,0.485,0.451,0.172,0.212,4.7,6.7,29.8,1.8,0.3,20.9,22.8,94.0,100.0,1.3,0.4,1.7,0.072
108,1998,Chantel Tremitiere,11.7,0.498,0.432,0.371,0.409,2.2,5.2,25.0,1.7,0.2,21.2,12.7,101.0,105.0,1.1,-0.3,0.8,0.045
109,1998,Trena Trice,8.3,0.481,0.412,0.0,0.647,11.7,15.4,2.4,0.0,3.4,24.3,17.7,85.0,94.0,0.0,0.1,0.1,0.046
110,1998,Mfon Udoka,-2.4,0.258,0.167,0.0,0.667,4.7,7.1,0.0,0.0,0.0,11.4,15.9,60.0,100.0,-0.1,0.0,-0.1,-0.114
111,1998,Amaya Valdemoro,18.1,0.639,0.563,0.313,1.063,4.3,10.6,21.9,6.4,1.4,42.0,31.7,82.0,80.0,-0.1,0.2,0.1,0.084
112,1998,Sandra Van Embricqs,10.9,0.489,0.483,0.0,0.18,8.7,9.5,6.0,2.7,1.5,16.5,11.0,98.0,96.0,0.5,0.5,1.0,0.082
113,1998,Coquese Washington,8.8,0.424,0.343,0.412,0.51,2.8,7.6,34.8,4.2,0.0,37.2,20.8,74.0,89.0,-0.6,0.5,-0.1,-0.013
114,1998,Teresa Weatherspoon,15.3,0.467,0.431,0.261,0.367,2.6,7.9,34.4,5.6,0.0,30.5,14.8,89.0,86.0,0.3,2.7,3.0,0.118
115,1998,Umeki Webb,11.8,0.428,0.375,0.088,0.369,7.0,8.9,18.8,3.0,2.0,18.1,12.3,97.0,90.0,0.9,1.6,2.6,0.121
116,1998,Sue Wicks,12.1,0.505,0.43,0.028,0.421,11.6,12.3,15.5,2.0,2.0,27.5,18.6,90.0,92.0,0.2,0.7,0.9,0.084
117,1998,Jamila Wideman,6.7,0.43,0.314,0.279,0.674,1.8,4.0,27.7,1.6,0.2,37.9,12.2,80.0,101.0,-0.3,0.1,-0.2,-0.023
118,1998,Kim Williams,13.6,0.464,0.428,0.126,0.22,5.4,6.4,17.9,4.2,0.9,21.3,26.1,84.0,99.0,-0.4,0.3,-0.1,-0.008
119,1998,Rita Williams,8.9,0.43,0.37,0.433,0.472,2.1,5.9,17.9,4.6,0.2,31.0,13.9,75.0,101.0,-1.0,0.1,-0.9,-0.049
120,1998,Sophia Witherspoon,17.1,0.503,0.447,0.267,0.326,4.7,6.7,13.6,2.5,0.4,15.1,25.4,98.0,94.0,1.9,1.2,3.1,0.138
121,1998,Lynette Woodard,11.1,0.429,0.387,0.0,0.43,9.6,10.2,10.5,3.1,0.6,21.9,16.8,84.0,92.0,-0.1,0.6,0.5,0.049
122,1998,Tiffany Woosley,7.0,0.422,0.37,0.522,0.304,4.1,4.7,16.1,4.7,0.0,33.3,19.4,72.0,89.0,-0.2,0.2,0.0,-0.011
123,1998,Haixia Zheng,21.1,0.641,0.625,0.0,0.219,9.8,15.8,6.7,0.0,0.8,14.6,18.8,115.0,98.0,0.4,0.1,0.5,0.193
124,1998,Erin Alexander,6.3,0.426,0.398,0.795,0.091,6.8,7.6,11.3,1.1,0.0,20.8,18.5,84.0,103.0,-0.1,0.0,-0.1,-0.028
125,1998,Tammy Jackson,3.8,0.471,0.417,0.0,0.542,5.2,9.2,5.7,1.3,2.4,32.0,11.9,77.0,93.0,-0.2,0.3,0.1,0.022
126,1998,Pauline Jordan,10.6,0.438,0.377,0.014,0.507,6.7,11.3,14.0,2.8,3.8,22.9,18.4,82.0,93.0,-0.2,0.4,0.2,0.032
0,1999,Markita Aldridge,5.1,0.373,0.324,0.213,0.351,4.3,6.3,17.1,2.3,1.5,27.4,19.2,70.0,100.0,-1.1,0.3,-0.9,-0.092
1,1999,Mery Andrade,8.1,0.504,0.449,0.407,0.441,5.5,8.9,24.6,2.8,0.9,36.2,14.7,83.0,97.0,-0.3,0.5,0.2,0.017
2,1999,Janeth Arcain,11.9,0.514,0.466,0.268,0.25,6.1,8.1,9.3,2.3,0.2,17.6,14.7,101.0,96.0,1.0,1.1,2.1,0.115
3,1999,Marlies Askamp,20.2,0.573,0.482,0.01,0.579,14.8,17.5,6.8,1.6,1.9,13.0,17.4,117.0,96.0,3.1,1.1,4.2,0.217
4,1999,Angela Aycock,-4.3,0.347,0.0,0.75,1.0,0.0,2.1,16.8,3.8,0.0,51.0,18.8,47.0,98.0,-0.2,0.0,-0.2,-0.231
5,1999,Jennifer Azzi,17.2,0.666,0.597,0.32,0.575,0.7,4.6,25.4,1.6,0.4,19.8,15.7,119.0,100.0,3.2,0.7,3.9,0.185
6,1999,Elena Baranova,14.1,0.521,0.473,0.324,0.277,5.7,11.0,14.4,1.9,3.5,20.9,16.8,97.0,102.0,0.6,0.3,0.9,0.062
7,1999,Adia Barnes,7.6,0.371,0.326,0.13,0.522,11.1,14.7,13.2,3.3,0.0,22.1,20.1,76.0,93.0,-0.2,0.2,0.0,-0.017
8,1999,Cass Bauer-Bilodeau,3.5,0.44,0.382,0.029,0.235,4.7,11.0,6.4,0.5,0.7,25.7,21.0,73.0,101.0,-0.3,0.1,-0.2,-0.08
9,1999,Nina Bjedov,12.3,0.561,0.56,0.19,0.18,6.1,10.0,7.0,1.1,4.3,19.4,14.2,99.0,98.0,0.5,0.5,1.0,0.089
10,1999,Debbie Black,11.8,0.438,0.402,0.25,0.305,4.0,7.0,27.0,4.1,0.5,26.5,11.4,93.0,101.0,0.4,0.6,1.1,0.042
11,1999,Cindy Blodgett,-4.0,0.324,0.231,0.538,0.692,0.0,1.8,5.1,1.6,0.0,22.8,28.6,60.0,102.0,-0.2,0.0,-0.2,-0.231
12,1999,Ruthie Bolton,17.0,0.485,0.44,0.476,0.239,5.6,8.3,14.6,1.7,0.0,9.2,21.9,109.0,99.0,3.1,0.9,4.0,0.167
13,1999,Carla Boyd,8.2,0.463,0.445,0.293,0.155,4.3,6.6,14.4,1.9,1.0,22.5,16.1,84.0,99.0,-0.4,0.7,0.2,0.013
14,1999,Janice Braxton,16.7,0.532,0.465,0.071,0.584,7.3,15.0,14.2,2.3,2.3,19.3,17.9,99.0,94.0,0.7,0.8,1.5,0.127
15,1999,Angie Braziel,30.5,0.622,0.5,0.0,0.857,3.5,18.2,16.4,2.9,0.0,9.4,26.6,125.0,91.0,0.3,0.1,0.4,0.372
16,1999,Sandy Brondello,15.2,0.543,0.491,0.219,0.282,3.5,4.2,16.0,1.4,0.4,16.1,21.6,102.0,102.0,2.1,0.5,2.6,0.104
17,1999,Lesley Brown,10.7,0.51,0.469,0.125,0.375,5.5,13.2,10.4,1.3,1.9,24.4,26.7,83.0,95.0,-0.1,0.1,0.0,0.01
18,1999,Rushia Brown,12.3,0.467,0.427,0.008,0.298,9.5,12.9,9.7,2.5,2.0,19.5,19.5,87.0,96.0,-0.1,0.6,0.5,0.047
19,1999,Vicky Bullett,21.7,0.551,0.503,0.092,0.332,8.6,14.7,10.4,3.6,3.8,15.2,20.1,105.0,91.0,2.4,2.2,4.6,0.181
20,1999,Annie La Fleur,8.7,0.418,0.425,0.373,0.119,5.3,7.6,21.3,1.4,0.0,22.1,13.7,86.0,101.0,-0.1,0.2,0.1,0.013
21,1999,Heather Burge,0.9,0.38,0.429,0.0,0.714,0.0,11.0,0.0,3.8,6.1,35.2,22.5,48.0,87.0,-0.2,0.1,-0.1,-0.175
22,1999,Linda Burgess,13.4,0.516,0.434,0.013,0.539,8.7,14.5,2.5,1.4,0.7,17.5,21.7,98.0,96.0,0.3,0.3,0.7,0.119
23,1999,Alisa Burras,18.6,0.548,0.539,0.0,0.246,9.5,14.2,7.3,1.7,1.5,15.2,21.5,99.0,97.0,0.9,0.7,1.6,0.114
24,1999,Latasha Byears,18.5,0.548,0.537,0.004,0.256,13.0,14.9,9.2,2.7,0.7,18.2,20.7,102.0,94.0,1.5,1.2,2.7,0.154
25,1999,Edna Campbell,11.2,0.469,0.437,0.387,0.215,1.8,4.5,10.5,1.9,1.1,14.4,21.3,91.0,101.0,0.2,0.5,0.7,0.037
26,1999,Michelle Campbell,-0.6,0.34,0.3,0.1,0.4,0.0,12.8,12.1,0.0,0.0,25.4,24.1,61.0,105.0,-0.2,0.0,-0.2,-0.215
27,1999,Dominique Canty,12.5,0.431,0.338,0.074,0.594,6.5,7.8,12.0,2.2,0.1,13.5,24.1,90.0,99.0,0.0,0.6,0.7,0.041
28,1999,Sonia Chase,6.8,0.326,0.281,0.688,0.125,5.0,5.8,15.2,4.1,0.0,10.6,16.7,82.0,98.0,-0.1,0.1,0.0,0.009
29,1999,Andrea Congreaves,11.9,0.603,0.55,0.273,0.353,6.4,8.1,8.0,1.7,0.8,22.0,13.2,106.0,101.0,1.5,0.4,1.9,0.094
30,1999,Cynthia Cooper,29.5,0.614,0.526,0.378,0.5,2.1,5.2,31.9,2.2,0.8,15.7,29.3,119.0,96.0,7.7,1.5,9.2,0.335
31,1999,Clarissa Davis-Wrightsil,18.3,0.498,0.475,0.275,0.2,7.3,9.3,19.6,2.6,1.3,14.4,28.2,96.0,97.0,0.4,0.3,0.7,0.106
32,1999,Tamecka Dixon,14.2,0.477,0.425,0.241,0.327,3.8,7.2,17.1,1.6,0.6,14.6,21.7,97.0,100.0,0.8,0.4,1.2,0.085
33,1999,Margo Dydek,25.0,0.59,0.511,0.071,0.47,6.7,17.8,17.6,1.0,9.2,21.0,27.1,103.0,96.0,2.2,1.0,3.2,0.174
34,1999,Michelle Edwards,9.9,0.431,0.39,0.282,0.265,1.1,6.2,22.6,2.0,0.9,20.8,22.5,81.0,99.0,-1.1,0.6,-0.4,-0.024
35,1999,Tonya Edwards,15.6,0.47,0.429,0.416,0.212,1.8,7.3,19.5,1.6,1.3,11.9,28.0,94.0,98.0,1.0,1.0,2.1,0.081
36,1999,Shalonda Enis,9.5,0.427,0.388,0.175,0.25,8.6,12.0,11.4,1.6,0.4,19.2,18.0,86.0,100.0,-0.4,0.7,0.3,0.013
37,1999,Trisha Fallon,9.8,0.411,0.338,0.213,0.388,4.0,5.2,15.9,2.3,2.1,14.6,19.7,87.0,99.0,-0.1,0.3,0.2,0.024
38,1999,Allison Feaster,18.7,0.632,0.597,0.553,0.553,8.5,8.7,13.9,2.0,1.4,17.9,17.4,117.0,99.0,1.6,0.3,1.9,0.19
39,1999,Ukari Figgs,11.0,0.513,0.451,0.573,0.293,3.0,6.5,16.3,2.5,0.0,25.1,17.2,92.0,99.0,0.1,0.3,0.4,0.053
40,1999,Kristin Folkl,15.3,0.499,0.486,0.1,0.279,10.0,15.0,9.9,1.6,2.3,12.8,17.5,100.0,95.0,0.8,0.8,1.6,0.121
41,1999,Kisha Ford,4.5,0.34,0.2,0.2,0.4,11.5,8.7,0.0,2.5,3.9,14.5,7.3,90.0,99.0,0.0,0.0,0.0,0.039
42,1999,Toni Foster,24.1,0.657,0.583,0.0,1.333,11.9,12.1,5.6,0.0,2.0,17.4,26.2,116.0,102.0,0.2,0.0,0.3,0.239
43,1999,La'Keshia Frett,15.0,0.522,0.478,0.0,0.267,9.1,8.8,17.1,0.7,0.6,12.6,14.3,114.0,103.0,2.0,0.2,2.2,0.131
44,1999,Jennifer Gillom,15.4,0.479,0.402,0.168,0.414,6.1,10.7,11.0,1.9,0.5,14.7,25.9,96.0,98.0,1.4,1.2,2.6,0.094
45,1999,Adrienne Goodson,15.6,0.492,0.441,0.124,0.302,8.6,8.3,17.0,1.4,0.7,16.8,25.0,97.0,108.0,1.6,-0.5,1.1,0.043
46,1999,Yolanda Griffith,31.9,0.576,0.541,0.003,0.635,17.1,20.6,10.0,4.0,4.7,12.2,24.4,117.0,87.0,5.3,2.8,8.1,0.33
47,1999,Lady Grooms,9.6,0.491,0.375,0.028,0.875,6.1,7.4,14.4,1.3,0.4,26.5,13.4,93.0,100.0,0.2,0.3,0.5,0.046
48,1999,Gordana Grubin,16.8,0.532,0.489,0.392,0.287,3.0,6.2,23.0,1.8,0.2,16.6,20.7,105.0,100.0,1.8,0.5,2.3,0.132
49,1999,Wanda Guyton,5.2,0.437,0.235,0.0,0.941,9.7,16.8,3.6,1.1,1.7,29.4,16.2,78.0,95.0,-0.2,0.2,0.0,0.001
50,1999,Becky Hammon,12.0,0.56,0.508,0.594,0.266,1.3,6.4,17.6,1.7,0.0,25.1,23.5,92.0,97.0,0.1,0.3,0.3,0.069
51,1999,Kym Hampton,14.1,0.488,0.433,0.008,0.35,9.3,14.2,5.3,1.5,2.0,14.5,20.4,97.0,94.0,1.0,1.5,2.5,0.118
52,1999,Lisa Harrison,12.4,0.507,0.477,0.058,0.257,7.1,10.0,12.9,1.6,0.5,15.5,13.0,103.0,100.0,1.2,0.7,1.9,0.093
53,1999,Kristi Harrower,13.0,0.545,0.424,0.434,0.737,1.7,6.0,26.6,2.1,0.5,25.6,12.7,104.0,99.0,1.1,0.6,1.7,0.1
54,1999,Tracy Henderson,8.3,0.356,0.31,0.0,0.333,12.1,16.5,5.7,1.6,5.6,20.0,19.6,72.0,94.0,-0.8,0.5,-0.3,-0.035
55,1999,Sonja Henning,11.1,0.512,0.5,0.35,0.154,3.8,6.6,15.7,2.4,0.7,18.8,9.4,108.0,96.0,1.2,1.2,2.4,0.12
56,1999,Chamique Holdsclaw,21.1,0.497,0.443,0.063,0.325,9.5,15.0,17.6,2.0,2.1,17.0,29.1,96.0,96.0,1.6,1.5,3.1,0.117
57,1999,Kedra Holland-Corn,13.0,0.514,0.472,0.52,0.336,2.8,4.0,9.1,3.2,0.8,16.3,18.9,100.0,97.0,1.6,1.3,2.9,0.111
58,1999,Jennifer Howard,-25.6,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,42.9,22.6,0.0,108.0,-0.2,0.0,-0.2,-0.633
59,1999,Dalma Ivanyi,-1.2,0.4,0.333,0.333,0.333,5.8,4.8,17.7,3.2,0.0,44.4,16.9,61.0,105.0,-0.3,0.0,-0.3,-0.166
60,1999,Tammy Jackson,10.9,0.504,0.422,0.017,0.603,16.4,15.6,3.1,2.3,4.4,26.2,12.7,97.0,91.0,0.3,0.8,1.2,0.123
61,1999,Adrienne Johnson,9.1,0.432,0.411,0.129,0.145,7.0,8.2,12.4,1.3,0.8,17.5,17.1,88.0,102.0,0.0,0.1,0.1,0.01
62,1999,LaTonya Johnson,10.2,0.491,0.431,0.453,0.32,2.5,4.8,12.5,1.6,1.0,16.2,15.7,98.0,107.0,0.8,-0.3,0.5,0.029
63,1999,Niesa Johnson,7.2,0.425,0.36,0.46,0.24,1.5,4.1,25.6,2.0,0.6,32.8,14.2,80.0,102.0,-0.4,0.1,-0.2,-0.03
64,1999,Shannon Johnson,18.3,0.551,0.506,0.325,0.453,5.0,8.6,25.4,2.7,0.9,23.0,22.0,100.0,98.0,2.3,1.2,3.5,0.121
65,1999,Vickie Johnson,18.0,0.494,0.451,0.18,0.218,5.2,8.9,21.3,2.4,0.1,13.1,22.8,103.0,95.0,2.6,1.6,4.2,0.156
66,1999,Kellie Jolly Harper,-19.3,,,,,0.0,0.0,41.8,0.0,0.0,100.0,24.3,20.0,109.0,-0.1,0.0,-0.1,-0.716
67,1999,Merlakia Jones,15.6,0.483,0.442,0.055,0.24,7.3,9.2,13.8,2.7,0.5,15.5,24.2,93.0,98.0,0.6,0.9,1.5,0.069
68,1999,Andrea Kuklova,-17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,14.7,0.0,108.0,-0.1,0.0,-0.1,-0.387
69,1999,Venus Lacy,6.5,0.523,0.417,0.0,0.625,8.2,12.2,1.7,1.6,3.5,31.4,19.9,80.0,94.0,-0.2,0.2,0.0,0.01
70,1999,Monica Lamb,14.9,0.514,0.4,0.0,0.6,11.6,10.9,0.0,0.0,4.7,7.3,18.5,114.0,98.0,0.1,0.0,0.2,0.186
71,1999,MerleLynn Lange-Harris,6.2,,,,,0.0,42.4,0.0,0.0,0.0,,0.0,,74.0,0.0,0.0,0.0,0.197
72,1999,Krystyna Lara,3.5,0.439,0.412,0.485,0.088,0.6,4.1,21.0,2.7,0.9,33.8,24.0,69.0,105.0,-0.8,0.0,-0.8,-0.158
73,1999,Lisa Leslie,22.8,0.545,0.495,0.133,0.4,9.7,16.5,12.2,2.1,4.4,17.0,27.2,102.0,92.0,2.5,1.9,4.4,0.19
74,1999,Andrea Lloyd-Curry,12.1,0.487,0.45,0.45,0.225,5.3,10.3,20.5,2.0,1.3,22.0,15.8,93.0,97.0,0.5,1.2,1.7,0.074
75,1999,Rebecca Lobo,-20.1,,,,,100.0,67.8,0.0,0.0,0.0,100.0,49.6,39.0,105.0,0.0,0.0,0.0,-1.148
76,1999,Mwadi Mabika,16.7,0.469,0.433,0.435,0.232,5.6,10.1,21.4,2.5,1.3,13.3,20.9,101.0,96.0,1.8,1.3,3.1,0.132
77,1999,Clarisse Machanguana,14.1,0.571,0.49,0.0,0.735,8.1,12.8,6.9,1.8,1.0,17.8,14.7,109.0,97.0,0.6,0.3,0.9,0.144
78,1999,Sharon Manning,14.9,0.522,0.509,0.009,0.407,10.2,14.8,6.4,3.2,0.7,16.8,15.7,98.0,95.0,0.6,0.8,1.4,0.109
79,1999,Rhonda Mapp,17.5,0.538,0.502,0.038,0.288,8.7,16.5,15.2,1.9,1.4,18.4,21.1,99.0,95.0,1.3,1.2,2.5,0.126
80,1999,Monica Maxwell,4.7,0.315,0.29,0.66,0.18,2.9,10.1,14.0,2.0,0.6,16.9,22.4,68.0,98.0,-0.5,0.2,-0.3,-0.098
81,1999,Stephanie White,12.8,0.55,0.496,0.5,0.254,4.1,5.9,17.7,2.0,0.3,20.8,16.6,101.0,102.0,0.9,0.3,1.1,0.08
82,1999,Suzie McConnell Serio,8.6,0.508,0.469,0.612,0.194,1.0,5.4,28.2,1.1,0.3,33.7,15.2,84.0,102.0,-0.4,0.2,-0.2,-0.013
83,1999,Nikki McCray,18.7,0.534,0.475,0.336,0.352,4.6,5.3,18.6,1.9,0.1,16.9,29.4,100.0,103.0,2.6,0.3,2.9,0.111
84,1999,Carla McGhee,5.7,0.41,0.319,0.0,0.383,12.2,12.9,6.2,1.9,1.1,28.6,15.8,78.0,99.0,-0.4,0.2,-0.1,-0.024
85,1999,Taj McWilliams-Franklin,21.3,0.551,0.511,0.141,0.442,10.1,15.0,10.5,3.1,3.2,17.4,21.3,104.0,93.0,2.6,1.9,4.6,0.175
86,1999,Chasity Melvin,15.9,0.498,0.44,0.005,0.452,10.0,11.6,11.5,1.6,2.7,13.9,20.7,100.0,98.0,1.2,0.7,1.9,0.109
87,1999,DeLisha Milton-Jones,18.3,0.581,0.53,0.004,0.364,9.0,13.0,11.1,3.1,1.7,20.6,18.9,104.0,94.0,1.9,1.4,3.4,0.16
88,1999,Penny Moore,-8.2,0.333,0.333,0.0,0.0,7.2,3.4,0.0,0.0,4.3,57.1,17.9,33.0,107.0,-0.2,0.0,-0.2,-0.356
89,1999,Yolanda Moore,2.2,0.495,0.476,0.048,0.571,4.6,7.5,1.7,2.0,0.0,33.1,16.6,70.0,101.0,-0.3,0.1,-0.2,-0.075
90,1999,Andrea Nagy,8.7,0.513,0.443,0.25,0.447,1.6,5.3,29.1,1.9,0.3,34.4,12.4,90.0,102.0,0.1,0.5,0.6,0.024
91,1999,Astou Ndiaye-Diatta,14.4,0.463,0.438,0.006,0.244,6.8,14.3,8.7,1.4,3.4,15.3,22.2,88.0,94.0,-0.1,0.7,0.7,0.06
92,1999,Eva Nemcova,14.7,0.531,0.476,0.314,0.213,3.9,8.0,11.6,1.9,2.0,20.0,21.2,94.0,99.0,0.6,0.9,1.5,0.066
