,Season,Player,G,MP,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
5,2022,Kristine Anigwe,10,65,1,5,10,0.5,0,0,,5,10,.500,5,10,.500,5,13,2,1,2,6,12,15
6,2022,Ariel Atkins,36,1081,36,185,440,0.42,70,192,0.365,115,248,.464,87,103,.845,34,117,83,47,9,51,99,527
7,2022,Amy Atwell,4,32,1,1,9,0.111,1,6,0.167,0,3,.000,0,0,,1,2,2,0,0,2,1,3
8,2022,Shakira Austin,36,776,32,122,223,0.547,0,1,0.0,122,222,.550,68,109,.624,63,232,33,27,30,54,84,312
9,2022,Rachel Banham,36,630,5,101,235,0.43,57,149,0.383,44,86,.512,24,30,.800,3,48,81,9,4,48,62,283
10,2022,Kierstan Bell,21,121,1,10,33,0.303,3,22,0.136,7,11,.636,4,4,1.000,4,19,7,2,3,5,10,27
11,2022,Katie Benzan,3,27,0,5,9,0.556,5,7,0.714,0,2,.000,3,4,.750,1,2,1,0,1,2,7,18
12,2022,Monique Billings,23,401,8,55,117,0.47,0,1,0.0,55,116,.474,39,51,.765,45,146,26,19,8,31,54,149
13,2022,Sue Bird,31,818,31,85,211,0.403,56,144,0.389,29,67,.433,16,16,1.000,6,59,186,37,4,60,23,242
14,2022,DeWanna Bonner,33,991,33,156,355,0.439,46,140,0.329,110,215,.512,86,104,.827,25,156,91,41,11,52,59,444
15,2022,Lexie Brown,34,850,16,93,211,0.441,53,133,0.398,40,78,.513,4,6,.667,8,78,70,34,7,28,44,243
16,2022,Kennedy Burke,16,222,4,33,74,0.446,11,32,0.344,22,42,.524,10,17,.588,8,35,7,16,4,8,17,87
17,2022,Rae Burrell,3,44,1,1,9,0.111,1,6,0.167,0,3,.000,2,2,1.000,1,3,1,2,0,1,4,5
18,2022,Veronica Burton,36,548,6,25,76,0.329,12,43,0.279,13,33,.394,32,32,1.000,17,53,68,34,11,35,51,94
19,2022,Maya Caldwell,9,214,7,38,74,0.514,18,32,0.563,20,42,.476,4,5,.800,5,22,20,7,2,14,15,98
20,2022,Liz Cambage,25,584,24,117,230,0.509,4,14,0.286,113,216,.523,87,111,.784,33,160,52,16,41,57,79,325
21,2022,Jordin Canada,32,865,25,104,271,0.384,7,50,0.14,97,221,.439,79,98,.806,7,73,176,44,5,75,58,294
22,2022,Bridget Carleton,36,606,2,54,135,0.4,29,83,0.349,25,52,.481,19,26,.731,12,77,40,16,5,23,56,156
23,2022,DiJonai Carrington,36,631,2,84,203,0.414,19,62,0.306,65,141,.461,57,76,.750,38,112,38,29,4,59,70,244
24,2022,Chennedy Carter,24,393,2,85,189,0.45,2,10,0.2,83,179,.464,41,55,.745,9,45,46,15,9,43,52,213
25,2022,Kaila Charles,1,2,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0
26,2022,Alysha Clark,29,766,29,91,196,0.464,30,99,0.303,61,97,.629,21,23,.913,23,131,59,28,8,38,55,233
27,2022,Natasha Cloud,34,1065,34,123,308,0.399,43,135,0.319,80,173,.462,75,91,.824,16,122,239,35,10,94,55,364
28,2022,Nia Clouden,28,250,0,18,53,0.34,12,29,0.414,6,24,.250,10,17,.588,2,23,21,6,1,12,26,58
29,2022,Alaina Coates,8,75,0,7,11,0.636,0,0,,7,11,.636,14,15,.933,6,16,2,2,3,5,18,28
30,2022,Nia Coffey,16,336,16,35,101,0.347,9,31,0.29,26,70,.371,23,31,.742,7,83,12,10,2,35,35,102
31,2022,Charli Collier,17,78,0,12,27,0.444,0,2,0.0,12,25,.480,10,14,.714,4,10,2,1,0,10,19,34
32,2022,Napheesa Collier,4,91,4,11,26,0.423,2,7,0.286,9,19,.474,5,7,.714,2,12,4,2,1,1,9,29
33,2022,Sydney Colson,18,123,0,10,32,0.313,3,11,0.273,7,21,.333,5,5,1.000,3,8,18,2,0,7,14,28
34,2022,Kahleah Copper,31,891,31,176,366,0.481,36,101,0.356,140,265,.528,100,129,.775,32,176,70,14,1,63,75,488
35,2022,Lorela Cubaj,11,88,0,4,12,0.333,0,0,,4,12,.333,0,0,,9,23,4,0,2,5,12,8
36,2022,Elissa Cunane,3,10,0,1,2,0.5,0,1,0.0,1,1,1.000,0,0,,2,5,0,0,0,1,1,2
37,2022,Sophie Cunningham,28,827,20,120,267,0.449,70,175,0.4,50,92,.543,42,48,.875,19,123,45,28,10,29,94,352
38,2022,Damiris Dantas,15,262,15,28,92,0.304,16,61,0.262,12,31,.387,5,6,.833,10,57,28,3,1,16,18,77
39,2022,Elena Delle Donne,25,694,25,155,323,0.48,35,95,0.368,120,228,.526,84,92,.913,30,158,57,12,27,27,36,429
40,2022,Diamond DeShields,30,760,19,142,366,0.388,21,89,0.236,121,277,.437,88,115,.765,18,115,67,30,15,70,99,393
41,2022,Jasmine Dickey,20,93,0,7,33,0.212,1,4,0.25,6,29,.207,6,9,.667,6,12,2,4,1,5,9,21
42,2022,Skylar Diggins,30,1019,30,208,485,0.429,40,135,0.296,168,350,.480,135,160,.844,28,121,166,46,30,80,81,591
43,2022,Stefanie Dolson,36,826,36,113,229,0.493,26,66,0.394,87,163,.534,38,42,.905,43,172,66,13,28,56,112,290
44,2022,Queen Egbo,33,720,31,95,215,0.442,0,0,,95,215,.442,49,76,.645,61,209,31,30,40,64,98,239
45,2022,Emily Engstler,35,638,6,72,182,0.396,16,45,0.356,56,137,.409,21,38,.553,72,181,51,27,40,48,110,181
46,2022,Dana Evans,33,378,1,49,130,0.377,22,67,0.328,27,63,.429,22,25,.880,5,27,41,10,3,27,29,142
47,2022,Sylvia Fowles,30,831,30,184,296,0.622,0,0,,184,296,.622,64,97,.660,74,294,36,31,36,64,73,432
48,2022,Rebekah Gardner,35,760,2,116,214,0.542,15,42,0.357,101,172,.587,48,60,.800,44,115,44,49,19,55,81,295
49,2022,Allisha Gray,33,1086,33,146,345,0.423,64,157,0.408,82,188,.436,83,104,.798,29,159,84,37,24,42,78,439
50,2022,Chelsea Gray,35,1039,35,183,373,0.491,34,100,0.34,149,273,.546,81,89,.910,10,112,212,57,10,80,54,481
51,2022,Megan Gustafson,33,318,0,50,91,0.549,12,26,0.462,38,65,.585,13,17,.765,17,64,17,6,5,24,62,125
52,2022,Dearica Hamby,34,901,32,116,249,0.466,16,73,0.219,100,176,.568,67,93,.720,48,240,38,36,5,50,68,315
53,2022,Isabelle Harrison,35,644,18,116,249,0.466,2,2,1.0,114,247,.462,72,83,.867,48,150,46,26,5,46,73,306
54,2022,Tyasha Harris,35,552,5,69,165,0.418,17,54,0.315,52,111,.468,19,24,.792,6,32,99,13,4,39,35,174
55,2022,Tianna Hawkins,25,320,0,44,114,0.386,14,53,0.264,30,61,.492,20,21,.952,15,59,20,9,2,30,43,122
56,2022,Tiffany Hayes,11,303,11,66,121,0.545,18,42,0.429,48,79,.608,28,41,.683,3,40,23,8,1,22,33,178
57,2022,Ruthy Hebard,24,232,0,25,49,0.51,0,0,,25,49,.510,6,8,.750,8,41,12,8,3,13,29,56
58,2022,Destanni Henderson,36,589,5,71,177,0.401,26,71,0.366,45,106,.425,23,32,.719,27,57,89,27,3,60,32,191
59,2022,Natisha Hiedeman,36,901,31,118,274,0.431,69,168,0.411,49,106,.462,24,30,.800,6,63,118,42,4,47,66,329
60,2022,Naz Hillmon,34,674,12,59,123,0.48,0,2,0.0,59,121,.488,32,39,.821,52,172,41,22,10,40,51,150
61,2022,Myisha Hines-Allen,34,656,15,114,275,0.415,29,79,0.367,85,196,.434,45,64,.703,37,179,66,26,10,58,56,302
62,2022,Joyner Holmes,26,205,0,19,61,0.311,5,22,0.227,14,39,.359,10,13,.769,6,35,12,8,2,19,20,53
63,2022,Natasha Howard,35,1048,35,206,427,0.482,30,92,0.326,176,335,.525,88,123,.715,69,256,81,45,35,113,110,530
64,2022,Rhyne Howard,34,1066,34,184,509,0.361,85,248,0.343,99,261,.379,99,125,.792,27,154,96,54,26,53,87,552
65,2022,Lexie Hull,26,334,4,28,105,0.267,8,43,0.186,20,62,.323,36,40,.900,11,40,18,15,2,18,47,100
66,2022,Sabrina Ionescu,36,1163,36,211,513,0.411,83,249,0.333,128,264,.485,121,130,.931,35,254,228,39,10,109,76,626
67,2022,Briann January,36,608,5,46,122,0.377,23,74,0.311,23,48,.479,19,23,.826,7,36,85,23,8,53,59,134
68,2022,Marine Johannes,24,612,10,83,179,0.464,55,126,0.437,28,53,.528,20,23,.870,5,40,82,14,3,44,38,241
69,2022,Brionna Jones,36,905,7,186,327,0.569,0,6,0.0,186,321,.579,124,147,.844,95,185,44,44,13,54,94,496
70,2022,Jonquel Jones,33,871,32,176,343,0.513,41,111,0.369,135,232,.582,89,111,.802,85,283,59,35,38,85,89,482
71,2022,Tina Krajisnik,2,5,0,0,1,0.0,0,0,,0,1,.000,0,0,,0,0,2,1,0,0,2,0
72,2022,Awak Kuier,33,416,0,34,86,0.395,4,21,0.19,30,65,.462,19,31,.613,24,83,29,13,29,19,26,91
73,2022,Betnijah Laney-Hamilton,9,255,6,38,90,0.422,11,29,0.379,27,61,.443,14,16,.875,1,30,25,4,1,24,24,101
74,2022,Jantel Lavender,27,329,4,45,110,0.409,5,24,0.208,40,86,.465,8,12,.667,26,89,24,3,4,24,30,103
75,2022,Jewell Loyd,36,1090,36,201,508,0.396,84,218,0.385,117,290,.403,100,112,.893,20,95,121,39,7,78,64,586
76,2022,Marina Mabrey,34,951,32,178,424,0.42,61,174,0.351,117,250,.468,47,69,.681,20,124,125,28,13,83,86,464
77,2022,Rui Machida,36,463,2,26,84,0.31,7,34,0.206,19,50,.380,6,9,.667,6,40,93,16,2,38,25,65
78,2022,Ezi Magbegor,33,817,23,133,242,0.55,10,29,0.345,123,213,.577,39,53,.736,53,184,45,29,58,46,95,315
79,2022,Anneli Maley,4,44,0,3,6,0.5,2,3,0.667,1,3,.333,0,0,,3,7,3,3,1,1,6,8
80,2022,Kayla McBride,31,923,31,137,338,0.405,47,132,0.356,90,206,.437,90,99,.909,16,87,64,32,2,45,43,411
81,2022,Angel McCoughtry,2,20,2,3,8,0.375,0,1,0.0,3,7,.429,6,6,1.000,0,6,2,1,2,3,3,12
82,2022,Teaira McCowan,33,623,15,139,231,0.602,0,0,,139,231,.602,84,140,.600,98,232,25,11,22,56,102,362
83,2022,Aari McDonald,36,876,6,131,319,0.411,48,142,0.338,83,177,.469,88,101,.871,15,81,93,52,1,77,78,398
84,2022,Emma Meesseman,36,1030,36,194,340,0.571,13,38,0.342,181,302,.599,47,53,.887,62,200,137,50,30,51,90,448
85,2022,Nikolina Milic,31,364,4,74,135,0.548,6,22,0.273,68,113,.602,31,42,.738,46,93,23,10,8,42,57,185
86,2022,Kelsey Mitchell,31,1010,31,196,447,0.438,72,176,0.409,124,271,.458,105,122,.861,14,60,129,28,7,73,72,569
87,2022,Tiffany Mitchell,34,553,8,82,182,0.451,12,31,0.387,70,151,.464,45,52,.865,20,41,40,28,2,30,46,221
88,2022,Beatrice Mompremier,21,175,0,20,44,0.455,0,0,,20,44,.455,5,13,.385,20,59,8,2,12,15,28,45
89,2022,Olivia Nelson-Ododa,30,436,6,47,84,0.56,0,0,,47,84,.560,26,37,.703,34,89,11,9,24,30,77,120
90,2022,Arike Ogunbowale,30,941,30,204,510,0.4,83,236,0.352,121,274,.442,99,124,.798,18,98,108,45,3,54,65,590
91,2022,Chiney Ogwumike,26,478,7,69,148,0.466,8,18,0.444,61,130,.469,36,51,.706,52,142,28,19,9,37,71,182
92,2022,Nneka Ogwumike,34,1068,34,249,458,0.544,21,57,0.368,228,401,.569,95,115,.826,48,225,68,57,15,62,80,614
93,2022,Michaela Onyenwere,34,466,1,49,130,0.377,15,50,0.3,34,80,.425,46,55,.836,13,70,13,14,8,25,69,159
94,2022,Candace Parker,32,904,32,159,347,0.458,42,135,0.311,117,212,.552,62,76,.816,30,275,145,31,31,78,70,422
95,2022,Cheyenne Parker-Tyus,36,942,35,176,352,0.5,12,55,0.218,164,297,.552,62,78,.795,59,222,71,37,32,72,98,426
96,2022,Shey Peddy,34,974,24,117,280,0.418,48,146,0.329,69,134,.515,56,63,.889,45,128,117,54,7,48,62,338
97,2022,Raina Perez,1,2,0,0,0,,0,0,,0,0,,0,0,,0,0,1,0,0,0,0,0
98,2022,Theresa Plaisance,31,401,2,43,116,0.371,31,89,0.348,12,27,.444,7,10,.700,16,80,15,8,13,20,41,124
99,2022,Kelsey Plum,36,1182,36,244,531,0.46,113,269,0.42,131,262,.500,125,149,.839,9,96,184,36,2,94,90,726
100,2022,Khayla Pointer,10,58,0,7,12,0.583,1,4,0.25,6,8,.750,7,14,.500,1,8,2,2,0,9,2,22
101,2022,Aerial Powers,35,943,31,170,441,0.385,33,107,0.308,137,334,.410,132,162,.815,46,164,100,42,11,90,63,505
102,2022,Epiphanny Prince,33,406,0,44,124,0.355,21,59,0.356,23,65,.354,21,25,.840,6,32,58,21,3,15,30,130
103,2022,Allie Quigley,34,895,34,130,304,0.428,50,141,0.355,80,163,.491,76,80,.950,18,86,97,24,7,45,50,386
104,2022,DiDi Richards,14,155,0,11,36,0.306,3,11,0.273,8,25,.320,7,10,.700,5,24,20,1,5,13,25,32
105,2022,Danielle Robinson,31,732,30,85,203,0.419,9,40,0.225,76,163,.466,51,60,.850,12,89,119,22,5,51,44,230
106,2022,Iliana Rupert,17,223,0,25,54,0.463,14,38,0.368,11,16,.688,1,3,.333,11,39,15,7,0,9,35,65
107,2022,Mercedes Russell,5,54,0,4,8,0.5,0,0,,4,8,.500,2,3,.667,2,9,1,0,0,7,7,10
108,2022,Satou Sabally,11,239,6,41,103,0.398,10,43,0.233,31,60,.517,32,35,.914,9,53,23,5,2,25,35,124
109,2022,Karlie Samuelson,1,10,0,1,3,0.333,1,3,0.333,0,0,,0,0,,0,3,1,0,0,1,1,3
110,2022,Katie Lou Samuelson,32,943,29,107,287,0.373,56,159,0.352,51,128,.398,41,49,.837,17,95,62,33,7,34,52,311
111,2022,Jessica Shepard,36,941,22,108,215,0.502,6,23,0.261,102,192,.531,69,94,.734,72,266,107,14,12,62,75,291
112,2022,Aisha Sheppard,23,174,0,10,42,0.238,9,33,0.273,1,9,.111,6,8,.750,6,14,7,5,1,7,26,35
113,2022,Jennie Simms,23,303,4,30,63,0.476,4,19,0.211,26,44,.591,15,19,.789,13,51,20,12,1,24,38,79
114,2022,Hannah Sjerven,3,9,0,0,1,0.0,0,0,,0,1,.000,0,0,,0,0,0,0,1,0,2,0
115,2022,Destiny Slocum,3,41,0,4,11,0.364,3,9,0.333,1,2,.500,3,5,.600,0,4,4,0,0,5,4,14
116,2022,Kamiah Smalls,3,34,0,2,8,0.25,0,4,0.0,2,4,.500,0,0,,0,5,6,4,0,4,6,4
117,2022,Alanna Smith,9,116,1,14,42,0.333,6,25,0.24,8,17,.471,5,7,.714,8,24,5,8,6,8,17,39
118,2022,Kianna Smith,11,113,0,11,35,0.314,5,18,0.278,6,17,.353,2,2,1.000,5,9,6,4,0,4,11,29
119,2022,NaLyssa Smith,32,983,32,160,382,0.419,37,97,0.381,123,285,.432,76,123,.618,70,253,45,15,8,76,93,433
120,2022,Azura Stevens,35,768,8,150,318,0.472,42,116,0.362,108,202,.535,29,39,.744,21,137,28,17,39,26,61,371
121,2022,Breanna Stewart,34,1052,34,255,540,0.472,67,177,0.379,188,363,.518,164,196,.837,46,257,97,54,31,43,72,741
122,2022,Kiah Stokes,31,475,4,26,61,0.426,5,24,0.208,21,37,.568,13,16,.813,28,135,20,14,25,18,39,70
123,2022,Brittney Sykes,32,921,24,152,351,0.433,14,52,0.269,138,299,.462,87,113,.770,23,117,118,65,22,84,84,405
124,2022,Stephanie Talbot,34,548,1,64,138,0.464,29,73,0.397,35,65,.538,14,24,.583,23,107,45,23,11,36,44,171
125,2022,Diana Taurasi,31,962,31,150,402,0.373,92,273,0.337,58,129,.450,127,142,.894,8,106,120,22,18,84,89,519
126,2022,Sparkle Taylor,2,25,0,5,6,0.833,0,1,0.0,5,5,1.000,1,1,1.000,0,2,0,0,0,1,3,11
127,2022,Alyssa Thomas,36,1154,36,188,376,0.5,0,2,0.0,188,374,.503,108,148,.730,74,294,218,62,7,103,101,484
128,2022,Jasmine Thomas,5,109,5,8,30,0.267,5,13,0.385,3,17,.176,12,13,.923,2,11,15,3,1,7,7,33
129,2022,Sam Thomas,24,118,0,4,19,0.211,1,15,0.067,3,4,.750,1,1,1.000,2,5,6,6,2,4,12,10
130,2022,Kayla Thornton,36,1050,35,97,207,0.469,25,77,0.325,72,130,.554,68,82,.829,65,211,65,39,20,42,97,287
131,2022,Kristi Toliver,11,218,10,19,51,0.373,13,36,0.361,6,15,.400,14,16,.875,0,8,34,4,0,25,14,65
132,2022,Brianna Turner,35,1168,35,68,112,0.607,0,0,,68,112,.607,15,30,.500,69,238,80,44,56,50,80,151
133,2022,Courtney Vandersloot,32,849,32,136,283,0.481,29,79,0.367,107,204,.525,75,98,.765,23,124,207,38,16,87,53,376
134,2022,Kia Vaughn,29,401,1,32,80,0.4,0,1,0.0,32,79,.405,9,13,.692,30,93,25,10,8,34,50,73
135,2022,Victoria Vivians,35,940,30,126,375,0.336,44,157,0.28,82,218,.376,46,62,.742,23,125,85,37,9,72,83,342
136,2022,Jasmine Walker,32,281,1,19,76,0.25,10,50,0.2,9,26,.346,3,3,1.000,12,48,6,6,3,15,30,51
137,2022,Megan Walker,12,115,0,14,38,0.368,7,19,0.368,7,19,.368,4,6,.667,3,9,5,3,0,12,8,39
138,2022,Shatori Walker-Kimbrough,35,705,3,80,199,0.402,26,75,0.347,54,124,.435,55,61,.902,10,64,53,37,10,39,43,241
139,2022,Kristy Wallace,29,602,18,66,162,0.407,25,68,0.368,41,94,.436,33,42,.786,18,68,63,17,6,44,58,190
140,2022,Erica Wheeler,30,789,30,98,276,0.355,24,73,0.329,74,203,.365,31,41,.756,19,93,118,32,2,76,74,251
141,2022,Sami Whitcomb,35,746,6,74,201,0.368,59,168,0.351,15,33,.455,20,23,.870,10,82,82,25,5,49,57,227
142,2022,Courtney Williams,34,950,34,165,387,0.426,22,65,0.338,143,322,.444,27,36,.750,30,156,111,33,14,57,54,379
143,2022,Elizabeth Williams,30,447,0,68,141,0.482,0,0,,68,141,.482,25,43,.581,45,115,14,18,19,19,44,161
144,2022,Gabby Williams,36,920,36,108,243,0.444,18,70,0.257,90,173,.520,35,45,.778,43,179,111,54,13,52,59,269
145,2022,Riquna Williams,21,377,0,45,118,0.381,34,93,0.366,11,25,.440,16,21,.762,5,42,25,9,3,6,35,140
146,2022,Jocelyn Willoughby,11,121,4,11,26,0.423,3,11,0.273,8,15,.533,4,8,.500,2,18,4,5,2,9,8,29
147,2022,A'ja Wilson,36,1080,36,260,519,0.501,31,83,0.373,229,436,.525,152,187,.813,66,339,75,52,70,61,76,703
148,2022,Han Xu,32,538,0,109,221,0.493,16,36,0.444,93,185,.503,39,49,.796,38,115,30,17,21,23,31,273
149,2022,Jackie Young,34,1129,34,191,401,0.476,50,116,0.431,141,285,.495,110,128,.859,43,148,132,48,8,43,81,542
150,2022,Li Yueru,16,82,0,8,18,0.444,0,0,,8,18,.444,12,12,1.000,5,24,2,2,2,13,9,28
151,2022,Emma Cannon,24,334,2,60,114,0.526,9,18,0.5,51,96,.531,35,48,.729,22,75,13,14,2,16,48,164
152,2022,Tina Charles,34,983,26,198,433,0.457,39,110,0.355,159,323,.492,67,81,.827,51,249,67,25,23,73,96,502
153,2022,Crystal Dangerfield,33,711,27,66,166,0.398,23,71,0.324,43,95,.453,25,34,.735,14,66,85,18,4,31,43,180
154,2022,Kaela Davis,7,55,0,13,21,0.619,4,6,0.667,9,15,.600,4,5,.800,3,9,1,2,0,6,9,34
155,2022,Rennia Davis,8,43,0,5,13,0.385,0,2,0.0,5,11,.455,0,0,,3,8,1,2,0,4,3,10
156,2022,AD Durr,25,368,2,60,152,0.395,23,57,0.404,37,95,.389,31,39,.795,7,30,30,10,4,22,32,174
157,2022,Reshanda Gray,27,237,0,25,57,0.439,3,14,0.214,22,43,.512,6,9,.667,16,53,11,7,5,27,56,59
158,2022,Bria Hartley,13,123,0,14,37,0.378,7,17,0.412,7,20,.350,4,6,.667,1,12,14,4,0,10,7,39
159,2022,Moriah Jefferson,31,809,30,117,259,0.452,36,76,0.474,81,183,.443,53,65,.815,11,75,147,36,4,68,67,323
160,2022,Jazmine Jones,8,47,0,2,8,0.25,0,3,0.0,2,5,.400,2,5,.400,0,2,1,2,0,3,5,6
161,2022,Stephanie Jones,5,27,0,3,8,0.375,1,2,0.5,2,6,.333,2,2,1.000,1,2,2,1,0,0,5,9
162,2022,Odyssey Sims,7,145,0,17,53,0.321,4,15,0.267,13,38,.342,10,15,.667,2,13,20,8,2,12,11,48
163,2022,Yvonne Turner,9,139,2,12,37,0.324,3,7,0.429,9,30,.300,9,11,.818,3,14,18,3,0,13,12,36
164,2022,Evina Westbrook,20,205,2,20,53,0.377,5,20,0.25,15,33,.455,11,15,.733,1,20,23,8,7,15,18,56
165,2022,Kiana Williams,4,30,0,2,8,0.25,1,4,0.25,1,4,.250,0,0,,0,2,5,0,0,2,1,5
0,2023,Lindsay Allen,29,698,20,65,163,0.399,7,34,0.206,58,129,.450,42,53,.792,17,71,130,17,3,37,61,179
1,2023,Rebecca Allen,40,858,27,98,240,0.408,40,115,0.348,58,125,.464,19,27,.704,28,113,37,37,50,34,77,255
2,2023,Laeticia Amihere,21,147,0,17,42,0.405,0,1,0.0,17,41,.415,22,41,.537,5,20,4,5,9,11,21,56
3,2023,Ariel Atkins,27,679,27,104,251,0.414,42,124,0.339,62,127,.488,61,68,.897,18,83,61,32,9,35,71,311
4,2023,Shakira Austin,19,440,17,77,154,0.5,0,0,,77,154,.500,36,59,.610,29,133,17,16,17,35,44,190
5,2023,Rachel Banham,32,435,1,61,165,0.37,43,107,0.402,18,58,.310,11,14,.786,4,32,54,11,3,36,45,176
6,2023,Kierstan Bell,36,424,0,53,153,0.346,20,82,0.244,33,71,.465,6,10,.600,14,56,18,15,5,14,47,132
7,2023,Grace Berger,36,524,0,57,127,0.449,16,34,0.471,41,93,.441,21,25,.840,7,56,67,17,6,37,38,151
8,2023,Morgan Bertsch,28,398,5,47,103,0.456,16,36,0.444,31,67,.463,12,16,.750,12,47,19,10,7,30,50,122
9,2023,Monique Billings,39,653,9,68,167,0.407,0,4,0.0,68,163,.417,51,61,.836,53,194,30,16,12,38,76,187
10,2023,DeWanna Bonner,40,1203,40,233,548,0.425,75,228,0.329,158,320,.494,156,181,.862,35,224,87,42,25,58,64,697
11,2023,Aliyah Boston,40,1249,40,233,403,0.578,4,10,0.4,229,393,.583,108,145,.745,125,335,89,53,50,75,125,578
12,2023,Kalani Brown,32,524,5,90,143,0.629,0,1,0.0,90,142,.634,69,86,.802,55,143,33,7,22,42,65,249
13,2023,Lexie Brown,12,364,11,54,111,0.486,27,65,0.415,27,46,.587,14,16,.875,2,25,29,11,3,16,14,149
14,2023,Leigha Brown,25,130,0,8,26,0.308,1,10,0.1,7,16,.438,4,6,.667,6,21,10,5,2,11,19,21
15,2023,Rae Burrell,29,322,3,36,93,0.387,16,41,0.39,20,52,.385,17,21,.810,13,36,18,13,3,15,26,105
16,2023,Veronica Burton,40,555,13,25,85,0.294,13,48,0.271,12,37,.324,31,34,.912,22,70,88,29,10,17,57,94
17,2023,Maya Caldwell,30,304,1,21,72,0.292,4,29,0.138,17,43,.395,12,14,.857,9,27,19,9,3,22,27,58
18,2023,Jordin Canada,38,1237,38,163,403,0.404,41,123,0.333,122,280,.436,138,158,.873,9,116,228,86,9,103,89,505
19,2023,Emma Cannon,30,314,3,61,134,0.455,13,34,0.382,48,100,.480,40,44,.909,24,94,14,4,2,33,42,175
20,2023,Bridget Carleton,38,573,4,41,119,0.345,30,89,0.337,11,30,.367,11,15,.733,19,89,34,13,3,16,49,123
21,2023,DiJonai Carrington,32,550,0,93,223,0.417,23,62,0.371,70,161,.435,56,74,.757,27,92,41,20,3,36,68,265
22,2023,Kaila Charles,4,41,0,3,12,0.25,0,2,0.0,3,10,.300,0,0,,3,5,1,1,0,0,9,6
23,2023,Layshia Clarendon,24,687,24,96,193,0.497,21,46,0.457,75,147,.510,54,59,.915,23,73,82,27,0,54,63,267
24,2023,Alysha Clark,39,876,1,91,205,0.444,51,132,0.386,40,73,.548,27,33,.818,21,133,42,24,6,28,85,260
25,2023,Natasha Cloud,37,1199,37,149,395,0.377,45,151,0.298,104,244,.426,126,140,.900,8,138,229,39,10,95,95,469
26,2023,Nia Clouden,5,54,1,3,10,0.3,1,3,0.333,2,7,.286,1,2,.500,0,2,9,0,0,8,5,8
27,2023,Nia Coffey,31,680,31,83,192,0.432,33,82,0.402,50,110,.455,15,24,.625,15,150,48,17,37,44,68,214
28,2023,Napheesa Collier,37,1238,37,297,613,0.485,34,114,0.298,263,499,.527,168,200,.840,70,313,94,61,43,89,89,796
29,2023,Sydney Colson,28,135,0,12,27,0.444,6,16,0.375,6,11,.545,5,6,.833,4,12,22,9,1,6,24,35
30,2023,Zia Cooke,39,549,4,65,225,0.289,18,69,0.261,47,156,.301,39,48,.813,10,37,31,13,12,29,36,187
31,2023,Kahleah Copper,38,1184,38,262,585,0.448,69,171,0.404,193,414,.466,117,152,.770,25,167,77,35,10,94,93,710
32,2023,Lauren Cox,1,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0
33,2023,Lorela Cubaj,3,19,0,0,1,0.0,0,0,,0,1,.000,0,0,,0,7,0,0,1,1,4,0
34,2023,Sophie Cunningham,31,898,31,111,269,0.413,58,172,0.337,53,97,.546,70,80,.875,17,88,65,20,11,46,99,350
35,2023,Crystal Dangerfield,35,973,32,119,280,0.425,27,93,0.29,92,187,.492,22,27,.815,27,101,108,33,7,41,44,287
36,2023,Elena Delle Donne,23,633,23,142,293,0.485,24,61,0.393,118,232,.509,75,80,.938,20,125,49,19,20,30,43,383
37,2023,Jasmine Dickey,14,87,0,13,34,0.382,0,1,0.0,13,33,.394,3,6,.500,7,11,1,4,1,5,15,29
38,2023,Ivana Dojkić,23,461,15,48,119,0.403,23,55,0.418,25,64,.391,31,43,.721,4,40,65,18,4,35,44,150
39,2023,Stefanie Dolson,23,273,0,35,68,0.515,12,26,0.462,23,42,.548,11,14,.786,13,45,27,1,6,21,41,93
40,2023,AD Durr,36,392,0,62,163,0.38,19,59,0.322,43,104,.413,30,39,.769,3,38,25,10,3,28,28,173
41,2023,Emily Engstler,12,93,0,8,21,0.381,2,7,0.286,6,14,.429,3,8,.375,11,29,7,5,1,10,8,21
42,2023,Dana Evans,39,837,1,116,322,0.36,42,143,0.294,74,179,.413,76,89,.854,7,47,118,27,4,61,45,350
43,2023,Dulcy Fankam Mendjiadeu,34,470,21,56,107,0.523,0,1,0.0,56,106,.528,22,40,.550,58,149,12,13,11,29,71,134
44,2023,Cayla George,32,273,0,30,104,0.288,15,64,0.234,15,40,.375,0,3,.000,15,58,13,10,5,27,36,75
45,2023,Rebekah Gardner,3,59,0,6,14,0.429,3,5,0.6,3,9,.333,6,6,1.000,1,11,7,6,1,5,8,21
46,2023,Cyesha Goree,10,116,0,15,32,0.469,3,14,0.214,12,18,.667,6,7,.857,7,12,1,3,1,4,12,39
47,2023,Allisha Gray,38,1244,38,219,471,0.465,42,118,0.356,177,353,.501,169,205,.824,47,186,119,40,14,71,100,649
48,2023,Chelsea Gray,40,1288,40,225,459,0.49,64,152,0.421,161,307,.524,96,107,.897,12,158,291,57,25,101,73,610
49,2023,Brittney Griner,31,856,31,219,391,0.56,1,9,0.111,218,382,.571,105,136,.772,38,195,68,16,50,66,64,544
